% Index 	 Real 		 Imaginary 	 Magnitude 	 Phase(rad)
0	 -3.087188	 0.000000	 3.087188	 3.141593
1	 -2.022283	 -3.240402	 3.819664	 -2.128736
2	 4.093737	 0.242062	 4.100887	 0.059061
3	 -24.484983	 -23.885101	 34.205444	 -2.368596
4	 11.101358	 8.383389	 13.911196	 0.646800
5	 -0.066289	 -16.909237	 16.909367	 -1.574717
6	 -0.293592	 -26.578840	 26.580462	 -1.581842
7	 -4.897418	 25.333591	 25.802628	 1.761758
8	 -7.641151	 -28.864056	 29.858347	 -1.829589
9	 -0.325665	 13.798168	 13.802011	 1.594394
10	 -17.776644	 30.725853	 35.497707	 2.095299
11	 -71.109177	 -99.476898	 122.279060	 -2.191407
12	 -5.383575	 0.545011	 5.411093	 3.040700
13	 0.964046	 11.900328	 11.939312	 1.489963
14	 1.871479	 36.792801	 36.840366	 1.519975
15	 -5.946564	 20.180428	 21.038328	 1.857356
16	 -22.697651	 26.682701	 35.030701	 2.275668
17	 30.771549	 4.398628	 31.084339	 0.141983
18	 6.342146	 7.999370	 10.208464	 0.900442
19	 -1.763621	 19.349012	 19.429220	 1.661693
20	 30.301411	 12.022724	 32.599407	 0.377720
21	 22.026665	 -5.315057	 22.658855	 -0.236775
22	 30.644176	 28.815893	 42.064487	 0.754660
23	 9.289287	 -5.275162	 10.682611	 -0.516464
24	 11.197689	 -5.977719	 12.693359	 -0.490348
25	 -40.990204	 28.156034	 49.728855	 2.539715
26	 -10.440073	 15.612463	 18.781485	 2.160206
27	 3.181428	 -2.730420	 4.192455	 -0.709257
28	 0.394049	 0.388921	 0.553656	 0.778849
29	 0.218968	 -12.575276	 12.577183	 -1.553385
30	 -1.313440	 4.513967	 4.701172	 1.853951
31	 1.357523	 -4.524854	 4.724105	 -1.279326
32	 0.273599	 -3.870401	 3.880059	 -1.500224
33	 -22.289402	 9.210531	 24.117449	 2.749738
34	 0.477324	 6.739202	 6.756084	 1.500087
35	 0.194751	 4.733623	 4.737627	 1.529678
36	 8.644473	 6.212074	 10.645036	 0.623112
37	 -11.210836	 5.934126	 12.684506	 2.654765
38	 3.040737	 0.919472	 3.176713	 0.293643
39	 2.518899	 6.546973	 7.014821	 1.203512
40	 -0.889010	 9.936235	 9.975926	 1.660030
41	 -3.448894	 5.543434	 6.528747	 2.127349
42	 2.946560	 -5.947228	 6.637149	 -1.110795
43	 4.319159	 1.107345	 4.458850	 0.250974
44	 14.413256	 -11.337510	 18.337969	 -0.666518
45	 -9.252407	 11.313290	 14.614978	 2.256318
46	 -8.519372	 -16.558666	 18.621738	 -2.045974
47	 1.732783	 2.639132	 3.157143	 0.989814
48	 -0.794618	 3.490483	 3.579789	 1.794634
49	 -0.054486	 7.160039	 7.160246	 1.578406
50	 -0.214747	 0.885500	 0.911167	 1.808718
51	 -0.778237	 0.564593	 0.961466	 2.513972
52	 0.203674	 2.708998	 2.716644	 1.495753
53	 -5.050933	 4.400971	 6.699289	 2.424852
54	 0.290480	 1.405738	 1.435436	 1.367026
55	 -8.038256	 13.204615	 15.458829	 2.117622
56	 2.275791	 -9.365818	 9.638350	 -1.332427
57	 -1.186511	 0.987951	 1.543974	 2.447257
58	 -14.269644	 13.055537	 19.340883	 2.400597
59	 12.706258	 -0.024155	 12.706281	 -0.001901
60	 -0.013260	 -6.835176	 6.835189	 -1.572736
61	 4.768702	 -3.782195	 6.086502	 -0.670537
62	 -8.097709	 -0.677329	 8.125987	 -3.058142
63	 1.883832	 0.454799	 1.937954	 0.236889
64	 1.104781	 -0.725656	 1.321785	 -0.581163
65	 -1.411044	 -1.372629	 1.968541	 -2.369994
66	 -5.000102	 -1.698013	 5.280556	 -2.814217
67	 3.510201	 6.266504	 7.182658	 1.060192
68	 0.687144	 2.017326	 2.131143	 1.242501
69	 2.324157	 1.126967	 2.582975	 0.451489
70	 2.519106	 -3.853201	 4.603591	 -0.991776
71	 -2.489350	 0.014447	 2.489392	 3.135789
72	 4.719730	 1.413157	 4.926750	 0.290920
73	 -2.618955	 1.277300	 2.913832	 2.687822
74	 -1.784484	 -0.250440	 1.801972	 -3.002160
75	 1.067466	 -4.426672	 4.553560	 -1.334170
76	 -1.313439	 1.542099	 2.025633	 2.276289
77	 -1.108780	 3.777552	 3.936914	 1.856296
78	 2.104875	 3.750187	 4.300512	 1.059340
79	 -1.731281	 1.354431	 2.198139	 2.477720
80	 -0.587408	 -2.317980	 2.391251	 -1.818985
81	 0.376849	 -0.258969	 0.457253	 -0.602082
82	 0.293613	 -0.461739	 0.547185	 -1.004408
83	 1.502124	 -0.609340	 1.621009	 -0.385369
84	 -3.385867	 -0.050071	 3.386237	 -3.126806
85	 -2.680955	 1.333498	 2.994284	 2.680030
86	 0.097721	 -1.041340	 1.045915	 -1.477228
87	 -1.925696	 2.265657	 2.973467	 2.275262
88	 1.602730	 1.201043	 2.002810	 0.643100
89	 -3.361558	 0.718816	 3.437553	 2.930931
90	 -0.000459	 1.424822	 1.424822	 1.571118
91	 0.353561	 0.301702	 0.464790	 0.706421
92	 0.336257	 1.155411	 1.203347	 1.287591
93	 0.968593	 0.848465	 1.287659	 0.719383
94	 0.914544	 0.562407	 1.073635	 0.551346
95	 -0.214334	 -1.494127	 1.509422	 -1.713275
96	 -0.329848	 2.028000	 2.054650	 1.732032
97	 -0.125497	 1.628557	 1.633385	 1.647704
98	 -0.551699	 0.858880	 1.020806	 2.141773
99	 -0.828897	 1.411425	 1.636823	 2.101808
100	 -1.678543	 3.281869	 3.686214	 2.043569
101	 0.085902	 -1.145767	 1.148983	 -1.495963
102	 0.584199	 0.226754	 0.626662	 0.370245
103	 -0.169412	 0.293980	 0.339300	 2.093586
104	 -0.005465	 0.361465	 0.361506	 1.585915
105	 0.533126	 0.564355	 0.776350	 0.813845
106	 0.291398	 0.322713	 0.434806	 0.836346
107	 -0.497025	 0.674606	 0.837931	 2.205772
108	 -0.020125	 0.275660	 0.276393	 1.643674
109	 0.362977	 0.256525	 0.444474	 0.615225
110	 -0.284996	 1.158082	 1.192634	 1.812094
111	 -0.123054	 0.539812	 0.553660	 1.794924
112	 0.081984	 0.978781	 0.982209	 1.487230
113	 0.059763	 1.809535	 1.810521	 1.537781
114	 -0.568838	 0.522679	 0.772509	 2.398459
115	 -0.161980	 0.994400	 1.007506	 1.732270
116	 -0.110886	 0.642059	 0.651564	 1.741814
117	 -0.059528	 0.800071	 0.802282	 1.645063
118	 0.315063	 0.878630	 0.933411	 1.226495
119	 -0.114262	 0.485502	 0.498766	 1.801939
120	 0.409843	 1.204898	 1.272694	 1.242926
121	 -0.119086	 0.577146	 0.589304	 1.774276
122	 0.038104	 0.560866	 0.562159	 1.502962
123	 -0.340318	 0.643128	 0.727619	 2.057499
124	 -0.289841	 -0.169863	 0.335948	 -2.611490
125	 -0.278101	 0.525234	 0.594315	 2.057749
126	 -0.090940	 0.622830	 0.629434	 1.715783
127	 -0.166150	 0.256842	 0.305899	 2.144986
128	 0.035709	 -0.310160	 0.312209	 -1.456169
129	 -0.033084	 0.374507	 0.375965	 1.658908
130	 0.399473	 0.327010	 0.516250	 0.685982
131	 -0.309394	 0.485083	 0.575352	 2.138559
132	 -0.312210	 0.440689	 0.540076	 2.187178
133	 -0.227922	 0.454119	 0.508107	 2.035963
134	 -0.144871	 0.503387	 0.523819	 1.851017
135	 -0.133593	 0.112745	 0.174810	 2.440624
136	 0.216021	 0.606098	 0.643443	 1.228420
137	 -0.100267	 0.333432	 0.348182	 1.862906
138	 -0.097282	 0.400106	 0.411763	 1.809309
139	 -0.104603	 0.418516	 0.431390	 1.815716
140	 -0.082000	 0.440095	 0.447670	 1.755008
141	 -0.042695	 0.532202	 0.533911	 1.650848
142	 -0.106267	 0.279156	 0.298698	 1.934532
143	 -0.297532	 0.462715	 0.550118	 2.142244
144	 -0.120095	 0.555453	 0.568288	 1.783730
145	 0.177382	 0.311965	 0.358868	 1.053788
146	 0.052990	 0.446729	 0.449861	 1.452731
147	 0.242802	 0.469113	 0.528223	 1.093187
148	 -0.356322	 0.105830	 0.371706	 2.852883
149	 -0.216432	 0.277876	 0.352219	 2.232525
150	 -0.245289	 0.336180	 0.416153	 2.201136
151	 -0.194585	 0.341896	 0.393391	 2.088212
152	 -0.160151	 0.344290	 0.379715	 2.006187
153	 -0.127337	 0.387795	 0.408166	 1.888065
154	 -0.071548	 0.345178	 0.352515	 1.775180
155	 -0.141167	 0.291515	 0.323897	 2.021768
