% Index 	 Real 		 Imaginary 	 Magnitude 	 Phase(rad)
0	 4.023821	 0.000000	 4.023821	 0.000000
1	 4.550557	 1.048495	 4.669787	 0.226458
2	 7.259071	 4.875599	 8.744460	 0.591449
3	 8.870654	 -7.619676	 11.693928	 -0.709682
4	 15.723421	 -16.939529	 23.112196	 -0.822613
5	 23.098194	 -32.771721	 40.093792	 -0.956842
6	 -30.395302	 -37.262508	 48.087097	 -2.255042
7	 -18.008888	 52.636539	 55.632053	 1.900449
8	 -1.781721	 7.840127	 8.040032	 1.794258
9	 -36.460823	 8.806514	 37.509281	 2.904598
10	 27.125072	 -2.478632	 27.238083	 -0.091125
11	 -123.057404	 102.920547	 160.423706	 2.445070
12	 -6.550389	 -19.731819	 20.790678	 -1.891320
13	 25.112183	 -10.695099	 27.294813	 -0.402627
14	 22.125618	 10.868263	 24.650803	 0.456589
15	 3.183538	 -8.304593	 8.893885	 -1.204728
16	 -5.704253	 -46.795731	 47.142113	 -1.692095
17	 9.910481	 64.950844	 65.702583	 1.419380
18	 -2.346148	 21.493195	 21.620865	 1.679524
19	 -7.899264	 9.128002	 12.071404	 2.284156
20	 -16.835491	 37.462589	 41.071636	 1.993147
21	 -25.465372	 27.473270	 37.460190	 2.318284
22	 -44.365459	 56.455975	 71.802307	 2.236844
23	 0.088089	 -2.790450	 2.791840	 -1.539239
24	 -12.512342	 1.648566	 12.620479	 3.010592
25	 48.015759	 29.415073	 56.309498	 0.549642
26	 8.834663	 12.031147	 14.926479	 0.937409
27	 8.019489	 10.652706	 13.333880	 0.925498
28	 9.210258	 3.120087	 9.724392	 0.326629
29	 7.448891	 -11.219172	 13.466840	 -0.984682
30	 6.742121	 6.286425	 9.218206	 0.750436
31	 4.906133	 3.407907	 5.973606	 0.607107
32	 11.523227	 7.301137	 13.641530	 0.564761
33	 -31.269348	 -33.510818	 45.833908	 -2.321607
34	 1.487643	 -2.306470	 2.744610	 -0.997953
35	 1.899583	 -1.861546	 2.659656	 -0.775285
36	 5.874735	 -9.121380	 10.849521	 -0.998607
37	 7.831534	 -8.964243	 11.903385	 -0.852736
38	 9.460037	 0.453409	 9.470897	 0.047892
39	 -11.477909	 26.659376	 29.025244	 1.977349
40	 2.477133	 -1.072905	 2.699502	 -0.408731
41	 16.103504	 -2.795979	 16.344429	 -0.171912
42	 -18.208191	 8.525980	 20.105486	 2.703666
43	 -3.875634	 -4.185339	 5.704174	 -2.317793
44	 -15.423491	 6.247598	 16.640810	 2.756723
45	 1.787497	 -2.599460	 3.154733	 -0.968413
46	 11.993488	 6.364388	 13.577525	 0.487869
47	 -2.443815	 6.379797	 6.831840	 1.936610
48	 1.950612	 4.227900	 4.656182	 1.138530
49	 1.997172	 4.146052	 4.602005	 1.121892
50	 3.283022	 3.493449	 4.793998	 0.816441
51	 0.927402	 1.323208	 1.615844	 0.959484
52	 3.580594	 -0.134847	 3.583132	 -0.037643
53	 2.362914	 2.406483	 3.372613	 0.794533
54	 3.558035	 0.328816	 3.573196	 0.092153
55	 16.429676	 -25.439686	 30.283855	 -0.997359
56	 -12.454617	 9.307533	 15.548236	 2.499812
57	 -8.696128	 6.058004	 10.598210	 2.533130
58	 14.106384	 12.845263	 19.078545	 0.738640
59	 -6.705046	 -7.061605	 9.737757	 -2.330300
60	 -4.887546	 8.316502	 9.646362	 2.102117
61	 -15.414704	 14.266621	 21.003561	 2.394855
62	 2.572874	 9.792774	 10.125122	 1.313871
63	 1.167627	 2.244584	 2.530120	 1.091122
64	 1.002894	 -0.641717	 1.190629	 -0.569217
65	 1.551998	 5.942099	 6.141436	 1.315317
66	 6.823338	 -8.390892	 10.815036	 -0.888068
67	 -7.639064	 3.094381	 8.241996	 2.756720
68	 -2.322197	 2.244411	 3.229548	 2.373227
69	 1.939178	 1.378421	 2.379171	 0.617956
70	 -6.124496	 6.102368	 8.645714	 2.358004
71	 0.083596	 4.267838	 4.268657	 1.551211
72	 -0.792674	 2.828128	 2.937115	 1.844067
73	 -2.349144	 4.083840	 4.711287	 2.092803
74	 -2.035773	 3.898861	 4.398351	 2.052003
75	 0.624461	 8.398567	 8.421750	 1.496580
76	 -2.098258	 7.280380	 7.576716	 1.851399
77	 4.390312	 3.756320	 5.777956	 0.707732
78	 -2.499213	 -2.088020	 3.256669	 -2.445594
79	 0.027406	 2.228815	 2.228984	 1.558501
80	 -0.621071	 -2.559391	 2.633669	 -1.808858
81	 -2.566530	 -0.877613	 2.712431	 -2.812112
82	 -0.948434	 -0.489488	 1.067298	 -2.665147
83	 -4.936829	 -5.102790	 7.100053	 -2.339665
84	 -2.108967	 2.672049	 3.404055	 2.238960
85	 -0.419270	 0.564050	 0.702808	 2.210009
86	 2.722072	 2.783684	 3.893401	 0.796588
87	 -2.464278	 5.333232	 5.875034	 2.003635
88	 -1.982589	 1.521928	 2.499384	 2.486893
89	 1.544113	 -6.107991	 6.300146	 -1.323182
90	 -1.734082	 2.879105	 3.360995	 2.112905
91	 -1.068073	 1.886686	 2.168033	 2.085924
92	 0.048662	 0.881033	 0.882376	 1.515620
93	 -2.116637	 4.046804	 4.566923	 2.052705
94	 -1.107764	 2.932547	 3.134800	 1.931974
95	 -0.689044	 2.669119	 2.756624	 1.823435
96	 0.019493	 1.615277	 1.615394	 1.558729
97	 0.653352	 0.703192	 0.959869	 0.822122
98	 -1.842931	 1.980287	 2.705168	 2.320283
99	 -0.585164	 0.702204	 0.914061	 2.265530
100	 -7.778760	 3.080785	 8.366621	 2.764495
101	 5.112471	 3.812756	 6.377653	 0.640792
102	 0.017343	 3.039316	 3.039366	 1.565090
103	 0.167741	 1.943358	 1.950584	 1.484695
104	 -0.345291	 2.017776	 2.047107	 1.740279
105	 -0.747844	 1.851406	 1.996741	 1.954688
106	 -0.994341	 1.522430	 1.818380	 2.149367
107	 -0.203482	 1.061101	 1.080435	 1.760261
108	 -1.438937	 2.981955	 3.310981	 2.020385
109	 -1.265787	 2.601026	 2.892672	 2.023706
