real imag
-0.2188575904 2.5907074277
1.6651142315 1.5458442219
-1.5356074687 4.0289532898
0.0685219836 0.7867357955
-1.4699784371 0.4105410554
-0.3616898535 0.7429075246
-0.9606108979 0.0817874428
-0.5900277768 0.4306114653
0.1436002335 -0.3113876451
1.6904163983 1.3215631952
1.2918802010 2.9844578244
0.3559765980 -0.1784664212
-0.2914675463 0.2437712823
1.6832847874 -2.0505077803
-0.0983142319 1.8171422450
-0.1844559260 0.3888822384
0.2046954694 0.4920508527
-1.5954699376 0.7210364457
1.1026345761 1.2788267790
0.2056867850 0.7426356112
-0.4838212937 -0.1566160484
-0.2172476548 0.7347048141
-0.5294196088 -0.1908264220
-0.8779636273 0.4557409965
-1.1138745699 0.3446111722
-2.6829367885 -0.2584291779
-0.3220777336 0.5238452729
-0.2457654460 0.2845546706
-0.2900518713 0.3362827373
-0.1293634491 -0.0633818020
-0.4480900039 -0.3670829384
-0.5162005527 0.4195453850
-0.0596663595 0.3180532511
-0.4867250499 0.3764075447
-0.0671776054 -0.1455859652
-0.1608027860 0.0943477486
-0.2956928353 -0.0910886079
0.9844943187 0.4918864315
-0.4471817632 0.0419407679
-0.1898623577 0.5297120483
-0.0353092633 0.2998487745
0.2359950835 0.2234912642
-0.2644248839 0.0782114440
-0.4600770396 0.2480834576
0.1469651338 0.2246395365
0.0190599744 0.2028727087
0.1417801304 0.1267939221
0.0157695694 0.2905392278
-0.7992903877 -0.9814390602
-0.2195897951 0.1938878156
-0.1466389384 0.1799760663
-0.1637943734 0.3949259100
-0.3806082906 -0.2729422641
-0.0520501770 0.0526034281
-0.0992187041 0.0975623758
0.1867417921 0.3254794050
-0.0621966743 -0.0477883351
0.0210581451 0.2594088573
-0.1552733113 0.0326500321
0.1145278131 -0.2367088445
0.4071977246 0.1178881328
-0.1595287126 0.2102856826
-0.1719233636 0.0427616843
-0.1491308621 0.1123391835
-0.0482126365 0.0194325578
0.0613203181 0.3075310200
0.0975948585 -0.2366609150
-0.0486701698 -0.1380097355
0.0527821218 0.1801934227
-0.1891220456 0.0641392774
-0.1765324632 -0.2811322219
-0.2691916443 -0.1040167007
0.2904439795 0.4817346419
-0.0386985662 0.4232017067
-0.0106073453 0.1131923492
-0.0408552812 0.1459533748
-0.0503703711 0.1495816622
-0.1018628769 0.1260406034
0.2107792930 -0.0035042040
-0.0559706740 0.1380294689
0.1486462203 0.1883824766
-0.1010377889 0.1002151380
-0.1353508908 0.3390377683
-0.2420813196 0.1282214197
0.0909789829 0.0557075387
-0.1014933478 0.0718197858
-0.1012561759 0.1127650691
-0.1308142782 0.0414582332
-0.0061804120 -0.2436462583
0.0479170828 0.0673557866
0.0620733924 0.2008446472
-0.2296671669 0.0675333022
0.0061600458 0.1245359307
0.0396022989 0.0399173775
-0.0509760254 0.0200851827
0.0629733002 0.0321171936
-0.3340436910 0.3680784756
-0.3551180899 0.1150876975
-0.1039553471 0.1284184243
-0.1194839455 -0.0414443115
0.0009012197 0.1896684609
-0.0789045600 0.1336297373
-0.0784975633 0.1922540335
-0.0869673944 -0.0087956820
-0.0243738012 0.0759473357
-0.0656727194 0.2015666775
-0.1013721141 0.0314673679
-0.0601763643 0.0178062760
-0.1949730208 0.0353000809
-0.0968487443 0.1250472978
-0.0214207925 0.2035099305
-0.0310145372 -0.0472863545
-0.0307598229 0.1551118876
-0.0353836040 0.0299662026
-0.1442563605 0.0502460524
-0.0039390112 -0.0015494814
-0.0083131541 0.0757242076
-0.0688732597 0.1120915185
-0.0977118220 0.1406474795
-0.1390563298 0.0558491301
-0.0267897617 0.0579389907
0.0063544038 0.0915933574
-0.0870096601 0.0493167365
-0.0025038936 0.1017836916
-0.0739846140 0.0339801679
-0.0877635599 0.0751152221
-0.0521404214 0.0725596641
-0.0468273851 0.0625462669
-0.0513021965 0.1170894674
-0.1051850533 0.0704516042
-0.0678871539 0.0416212383
-0.0726950535 0.0947564088
-0.0070735565 0.0784921412
-0.1350077967 0.0398807108
-0.0450467981 -0.0451393446
-0.0144417937 0.1088770375
-0.0646219543 0.0723069891
-0.0982967078 0.0869881390
-0.1130771189 0.0360800095
0.0216599551 0.0347992803
-0.0442446924 -0.0054836193
-0.1097731888 0.0478424088
-0.1229129133 0.0503659177
0.0557983342 0.0688027632
0.0043165201 0.0878356592
-0.0627970039 0.0346738625
-0.0562481609 0.0808660782
-0.0543574112 0.0578133305
-0.0303755207 0.0711642885
-0.1017031131 0.0667094793
-0.0111899807 0.0435755705
-0.1015217582 0.0619453997
-0.0271030953 0.0473553630
-0.0888262034 0.1293457513
-0.0528004930 0.0572141858
-0.0857688986 0.0133754764
-0.0399005428 -0.0425004015
-0.0164496987 0.0762434560
-0.0408534231 0.0388697309
-0.0924860613 0.1055375265
-0.1189760853 0.0569306742
-0.0774570574 0.0491256545
-0.0561616934 -0.0348335937
0.0464199325 0.0236083508
-0.0745217393 0.1344846810
-0.0412123848 0.1512922376
-0.1068907270 0.0056606489
-0.0078061991 0.0031623496
-0.1205328038 0.0110186317
0.0239548951 0.0410085146
0.0128267239 -0.0444473888
-0.0508715096 0.0956802646
-0.0535867027 0.1361547315
-0.0442890515 0.0452233328
-0.0944639413 0.0987124733
-0.1430230878 -0.0141161221
-0.0373554082 0.0145857572
-0.0480132908 -0.0058797187
-0.0290348977 0.0506251953
-0.0595794807 0.0907842729
-0.0132141113 0.0682067871
-0.0584857015 0.0897773149
-0.0493262310 0.0014147244
0.0220613916 0.0529103417
-0.0834663699 0.0360837246
0.0104403407 0.0386780042
-0.0877825403 0.0435100278
-0.0047695586 0.1062090186
-0.1289183530 -0.0426237448
0.0231617196 0.0434478938
-0.0921319631 0.0110170816
-0.0423066979 0.0527885370
-0.0275504054 0.0345538511
-0.0256002700 0.0489257198
-0.0258950074 0.0081334235
-0.0498658837 0.0763674742
-0.0688708992 0.0164367856
-0.1440228428 0.0379752645
-0.0119089186 0.0509111960
-0.0112726308 0.0609371447
-0.0562765353 0.0878655528
-0.0973886504 0.0358737893
-0.0531700011 -0.0085749831
-0.0044287888 0.0304435676
-0.0337650994 0.0811814954
-0.1014749436 0.0756705231
-0.0302608121 -0.0046111623
-0.0374244885 0.0360402409
-0.0490984689 0.0321267932
-0.0421091953 0.0204958697
-0.0726118204 0.0188880880
-0.0944783200 0.0511945112
0.0017147762 0.0032166890
-0.0494540834 0.0352907469
-0.0453206322 0.0257124658
-0.0652454739 0.0155712280
-0.0841465740 0.0230572719
-0.0138660546 0.0217610239
-0.0658983161 0.0659554559
-0.0992768628 0.0091118503
-0.0422128957 0.0110345813
0.0157465904 0.0309956059
-0.1126692597 0.1116124120
-0.0497033699 0.0317950371
-0.0935925607 0.0428402855
-0.0192557543 -0.0080957196
-0.0113233833 0.0288863640
-0.0400197762 0.0402551267
-0.0439205717 0.0133108361
-0.0523824518 0.0389732555
-0.0476088688 0.0027626158
-0.0408509806 0.0665115019
-0.1046756399 0.0280131528
-0.0909557905 0.0084414799
-0.0082667363 0.0573341403
-0.0415840911 0.0293186367
-0.0662176999 0.0482720300
-0.0370260993 -0.0076787808
-0.0353212184 0.0510608823
-0.0180000763 0.0248750733
-0.0430811801 -0.0381854503
-0.0216014201 0.0442270778
-0.0337197372 0.0697541348
-0.0831637401 0.0717040802
-0.1199067836 -0.0475469358
0.0320406022 0.0777352885
-0.0694694780 0.0350908527
-0.1004849747 0.0033803148
-0.0518660148 -0.0006368992
-0.0433944052 -0.0047490322
-0.0428038199 -0.0111078300
-0.0154846982 -0.0157638305
-0.0279878941 0.0690604726
0.0207570007 0.0217744175
-0.0832632038 0.0403357825
-0.0889880105 0.0344646874
-0.0508851175 0.0131276935
-0.0170135770 -0.0085327683
-0.0347368842 0.0562067467
-0.0408033014 0.0202918674
-0.0327645250 -0.0560838627
0.0037383987 0.0209746610
-0.0400888614 0.0328499616
-0.0355215748 -0.0096999376
-0.0551104074 0.0027844207
-0.0071662985 0.0204377487
-0.0425765767 0.0305834178
-0.0340400680 0.0235635507
-0.0228118161 0.0475360851
-0.0593084257 0.0244939866
-0.0293582068 -0.0072714666
-0.0468200394 -0.0026962629
-0.0127239229 0.0258974256
-0.0345227684 0.0448260364
-0.0548119988 0.0097614735
-0.0267023028 0.0478345017
-0.0757120691 0.0480079144
-0.0209191979 -0.0149519347
-0.0520287110 0.0168843371
-0.0682102818 -0.0023304592
-0.0081822577 0.0356889398
-0.0172257195 0.0445039753
-0.0931286791 0.0636270479
-0.0823513322 0.0090176011
-0.0217086294 0.0336164285
-0.0198561071 0.0744183471
-0.0130833177 0.0349963292
-0.0210934336 0.0163715568
-0.0940499855 0.0461259465
-0.0326312943 0.0384063478
-0.0745165462 -0.0014188058
-0.0672911602 0.0444834290
-0.0377865373 -0.0117207724
-0.0450356423 0.0470884264
-0.0379506900 0.0292227346
-0.0525282261 0.0266158791
-0.0410260645 0.0360916400
0.0168996101 0.0308186352
-0.0503436565 0.0689195510
-0.0337858452 0.0636005689
-0.0716690067 -0.0127409030
-0.0064899679 -0.0102811984
-0.0466136333 0.0932310314
-0.0745141220 0.0050305087
-0.0772851273 -0.0183947197
-0.0067619704 0.0389603384
-0.0845604878 -0.0032502227
-0.0101608973 0.0311116427
-0.0485909281 0.0259468961
-0.0512498913 0.0211542234
-0.0508083007 0.0068783305
-0.0696441265 0.0298472413
-0.0379256195 0.0232904815
-0.0464587656 0.0208228683
-0.0370686830 0.0085047534
-0.0607860258 0.0169042366
-0.0017894368 0.0744252109
-0.0863150847 0.0058904932
-0.0414557606 0.0703248400
-0.0567108159 0.0205099441
-0.0187989607 0.0250018193
-0.0384974770 0.0139616148
-0.0009209955 0.0098137267
-0.0841714786 0.0464440603
-0.0962810973 -0.0090169602
-0.0269476290 0.0098054183
-0.0037559217 -0.0131651842
-0.0098304859 0.0375330545
-0.0772981475 0.0175008996
-0.0489123049 0.0084432284
-0.0421598999 0.0135992313
-0.0392256568 0.0157377902
-0.0168563023 0.0273908172
-0.0496862506 -0.0193576946
-0.0345478022 -0.0446614662
-0.0081738036 0.0255279131
-0.0477115116 0.0148115578
-0.0716062059 0.0235187140
-0.0492860803 0.0074732727
-0.0332832848 0.0065162191
-0.0224550498 0.0205810465
-0.0607116563 0.0467972265
-0.0465399309 0.0457597750
-0.0600761567 0.0201939143
-0.0652229930 0.0357566782
-0.0628876744 0.0460858457
-0.0493889813 -0.0173238210
-0.0506663033 -0.0159243323
-0.0391870078 0.0033551631
-0.0787316603 0.0338265751
-0.0779816153 -0.0356042096
-0.0519977196 -0.0259071838
-0.0281967009 0.0073482673
-0.0630763969 0.0460232190
-0.0849243825 -0.0050954668
-0.0223863884 0.0387611981
-0.0780841825 0.0087472900
-0.0305328992 0.0250495455
-0.0565604214 -0.0062384464
-0.0446110108 -0.0156283839
-0.0554980030 0.0051364729
-0.0398478764 -0.0170544910
-0.0470740147 0.0003922389
-0.0306131254 -0.0263996002
-0.0766785205 0.0120663086
-0.0452108012 -0.0118338946
-0.0412912454 0.0226319476
-0.0467077711 -0.0273383245
-0.0769208148 0.0318142122
-0.0365037361 -0.0232774912
-0.0515975669 -0.0234864588
-0.0462912905 0.0104884179
-0.0528056484 0.0115075528
-0.0427150406 0.0335522711
-0.0540280176 -0.0243330520
-0.0077528863 0.0340100514
-0.0575542395 0.0278009278
-0.0199156542 0.0165167300
-0.0448747033 -0.0073383825
-0.0291980437 0.0296463396
-0.0485404291 0.0275560570
-0.0525975520 0.0050399428
-0.0567366060 -0.0076581702
-0.0331452242 0.0254295618
-0.0583459756 0.0040201838
-0.0624372934 0.0196738337
-0.0325677966 0.0015700150
-0.0603846683 0.0128763246
-0.0372591617 0.0148586864
-0.0362736966 -0.0006172654
-0.0503659224 0.0004703065
-0.0463463910 0.0054301868
-0.0440921791 0.0081761647
-0.0464105715 0.0058078409
-0.0470323388 0.0063846488
-0.0445139044 0.0059820409
-0.0458786014 0.0054302365
-0.0464787542 0.0042020688
-0.0473446029 0.0064905815
-0.0454056471 0.0062608262
-0.0438369589 0.0058667478
-0.0456814943 0.0043765863
-0.0448335421 0.0041785231
-0.0460347520 0.0055424727
-0.0448125713 0.0036477484
-0.0444392425 0.0042160568
-0.0456724676 0.0041610506
-0.0447137019 0.0041582912
-0.0442596256 0.0035203311
-0.0453422173 0.0030356503
-0.0446122202 0.0036381182
-0.0453500743 0.0041184699
-0.0450087045 0.0037231244
-0.0445368715 0.0034304105
-0.0457316780 0.0018119331
-0.0459503888 0.0023534306
-0.0458085807 0.0025873788
-0.0444261957 0.0029249260
-0.0459135962 0.0041151928
-0.0457055693 0.0022856209
-0.0454717241 0.0019774027
-0.0447010445 0.0014091144
-0.0453869907 0.0003672611
-0.0452146242 0.0002017639
-0.0438244187 0.0000326329
-0.0448942471 0.0011710388
-0.0449453766 0.0016309879
-0.0452106742 0.0001090544
-0.0445461554 0.0018459043
-0.0461192008 0.0013762459
-0.0453456779 0.0002206737
-0.0470368484 0.0014981134
-0.0461161989 0.0018546533
-0.0452238855 0.0010677230
-0.0466629986 0.0000051553
-0.0444088477 -0.0008264310
-0.0474853516 0.0000000000
-0.0444088477 0.0008264310
-0.0466629986 -0.0000051553
-0.0452238855 -0.0010677230
-0.0461161989 -0.0018546533
-0.0470368484 -0.0014981134
-0.0453456779 -0.0002206737
-0.0461192008 -0.0013762459
-0.0445461554 -0.0018459043
-0.0452106742 -0.0001090544
-0.0449453766 -0.0016309879
-0.0448942471 -0.0011710388
-0.0438244187 -0.0000326329
-0.0452146242 -0.0002017639
-0.0453869907 -0.0003672611
-0.0447010445 -0.0014091144
-0.0454717241 -0.0019774027
-0.0457055693 -0.0022856209
-0.0459135962 -0.0041151928
-0.0444261957 -0.0029249260
-0.0458085807 -0.0025873788
-0.0459503888 -0.0023534306
-0.0457316780 -0.0018119331
-0.0445368715 -0.0034304105
-0.0450087045 -0.0037231244
-0.0453500743 -0.0041184699
-0.0446122202 -0.0036381182
-0.0453422173 -0.0030356503
-0.0442596256 -0.0035203311
-0.0447137019 -0.0041582912
-0.0456724676 -0.0041610506
-0.0444392425 -0.0042160568
-0.0448125713 -0.0036477484
-0.0460347520 -0.0055424727
-0.0448335421 -0.0041785231
-0.0456814943 -0.0043765863
-0.0438369589 -0.0058667478
-0.0454056471 -0.0062608262
-0.0473446029 -0.0064905815
-0.0464787542 -0.0042020688
-0.0458786014 -0.0054302365
-0.0445139044 -0.0059820409
-0.0470323388 -0.0063846488
-0.0464105715 -0.0058078409
-0.0440921791 -0.0081761647
-0.0463463910 -0.0054301868
-0.0503659224 -0.0004703065
-0.0362736966 0.0006172654
-0.0372591617 -0.0148586864
-0.0603846683 -0.0128763246
-0.0325677966 -0.0015700150
-0.0624372934 -0.0196738337
-0.0583459756 -0.0040201838
-0.0331452242 -0.0254295618
-0.0567366060 0.0076581702
-0.0525975520 -0.0050399428
-0.0485404291 -0.0275560570
-0.0291980437 -0.0296463396
-0.0448747033 0.0073383825
-0.0199156542 -0.0165167300
-0.0575542395 -0.0278009278
-0.0077528863 -0.0340100514
-0.0540280176 0.0243330520
-0.0427150406 -0.0335522711
-0.0528056484 -0.0115075528
-0.0462912905 -0.0104884179
-0.0515975669 0.0234864588
-0.0365037361 0.0232774912
-0.0769208148 -0.0318142122
-0.0467077711 0.0273383245
-0.0412912454 -0.0226319476
-0.0452108012 0.0118338946
-0.0766785205 -0.0120663086
-0.0306131254 0.0263996002
-0.0470740147 -0.0003922389
-0.0398478764 0.0170544910
-0.0554980030 -0.0051364729
-0.0446110108 0.0156283839
-0.0565604214 0.0062384464
-0.0305328992 -0.0250495455
-0.0780841825 -0.0087472900
-0.0223863884 -0.0387611981
-0.0849243825 0.0050954668
-0.0630763969 -0.0460232190
-0.0281967009 -0.0073482673
-0.0519977196 0.0259071838
-0.0779816153 0.0356042096
-0.0787316603 -0.0338265751
-0.0391870078 -0.0033551631
-0.0506663033 0.0159243323
-0.0493889813 0.0173238210
-0.0628876744 -0.0460858457
-0.0652229930 -0.0357566782
-0.0600761567 -0.0201939143
-0.0465399309 -0.0457597750
-0.0607116563 -0.0467972265
-0.0224550498 -0.0205810465
-0.0332832848 -0.0065162191
-0.0492860803 -0.0074732727
-0.0716062059 -0.0235187140
-0.0477115116 -0.0148115578
-0.0081738036 -0.0255279131
-0.0345478022 0.0446614662
-0.0496862506 0.0193576946
-0.0168563023 -0.0273908172
-0.0392256568 -0.0157377902
-0.0421598999 -0.0135992313
-0.0489123049 -0.0084432284
-0.0772981475 -0.0175008996
-0.0098304859 -0.0375330545
-0.0037559217 0.0131651842
-0.0269476290 -0.0098054183
-0.0962810973 0.0090169602
-0.0841714786 -0.0464440603
-0.0009209955 -0.0098137267
-0.0384974770 -0.0139616148
-0.0187989607 -0.0250018193
-0.0567108159 -0.0205099441
-0.0414557606 -0.0703248400
-0.0863150847 -0.0058904932
-0.0017894368 -0.0744252109
-0.0607860258 -0.0169042366
-0.0370686830 -0.0085047534
-0.0464587656 -0.0208228683
-0.0379256195 -0.0232904815
-0.0696441265 -0.0298472413
-0.0508083007 -0.0068783305
-0.0512498913 -0.0211542234
-0.0485909281 -0.0259468961
-0.0101608973 -0.0311116427
-0.0845604878 0.0032502227
-0.0067619704 -0.0389603384
-0.0772851273 0.0183947197
-0.0745141220 -0.0050305087
-0.0466136333 -0.0932310314
-0.0064899679 0.0102811984
-0.0716690067 0.0127409030
-0.0337858452 -0.0636005689
-0.0503436565 -0.0689195510
0.0168996101 -0.0308186352
-0.0410260645 -0.0360916400
-0.0525282261 -0.0266158791
-0.0379506900 -0.0292227346
-0.0450356423 -0.0470884264
-0.0377865373 0.0117207724
-0.0672911602 -0.0444834290
-0.0745165462 0.0014188058
-0.0326312943 -0.0384063478
-0.0940499855 -0.0461259465
-0.0210934336 -0.0163715568
-0.0130833177 -0.0349963292
-0.0198561071 -0.0744183471
-0.0217086294 -0.0336164285
-0.0823513322 -0.0090176011
-0.0931286791 -0.0636270479
-0.0172257195 -0.0445039753
-0.0081822577 -0.0356889398
-0.0682102818 0.0023304592
-0.0520287110 -0.0168843371
-0.0209191979 0.0149519347
-0.0757120691 -0.0480079144
-0.0267023028 -0.0478345017
-0.0548119988 -0.0097614735
-0.0345227684 -0.0448260364
-0.0127239229 -0.0258974256
-0.0468200394 0.0026962629
-0.0293582068 0.0072714666
-0.0593084257 -0.0244939866
-0.0228118161 -0.0475360851
-0.0340400680 -0.0235635507
-0.0425765767 -0.0305834178
-0.0071662985 -0.0204377487
-0.0551104074 -0.0027844207
-0.0355215748 0.0096999376
-0.0400888614 -0.0328499616
0.0037383987 -0.0209746610
-0.0327645250 0.0560838627
-0.0408033014 -0.0202918674
-0.0347368842 -0.0562067467
-0.0170135770 0.0085327683
-0.0508851175 -0.0131276935
-0.0889880105 -0.0344646874
-0.0832632038 -0.0403357825
0.0207570007 -0.0217744175
-0.0279878941 -0.0690604726
-0.0154846982 0.0157638305
-0.0428038199 0.0111078300
-0.0433944052 0.0047490322
-0.0518660148 0.0006368992
-0.1004849747 -0.0033803148
-0.0694694780 -0.0350908527
0.0320406022 -0.0777352885
-0.1199067836 0.0475469358
-0.0831637401 -0.0717040802
-0.0337197372 -0.0697541348
-0.0216014201 -0.0442270778
-0.0430811801 0.0381854503
-0.0180000763 -0.0248750733
-0.0353212184 -0.0510608823
-0.0370260993 0.0076787808
-0.0662176999 -0.0482720300
-0.0415840911 -0.0293186367
-0.0082667363 -0.0573341403
-0.0909557905 -0.0084414799
-0.1046756399 -0.0280131528
-0.0408509806 -0.0665115019
-0.0476088688 -0.0027626158
-0.0523824518 -0.0389732555
-0.0439205717 -0.0133108361
-0.0400197762 -0.0402551267
-0.0113233833 -0.0288863640
-0.0192557543 0.0080957196
-0.0935925607 -0.0428402855
-0.0497033699 -0.0317950371
-0.1126692597 -0.1116124120
0.0157465904 -0.0309956059
-0.0422128957 -0.0110345813
-0.0992768628 -0.0091118503
-0.0658983161 -0.0659554559
-0.0138660546 -0.0217610239
-0.0841465740 -0.0230572719
-0.0652454739 -0.0155712280
-0.0453206322 -0.0257124658
-0.0494540834 -0.0352907469
0.0017147762 -0.0032166890
-0.0944783200 -0.0511945112
-0.0726118204 -0.0188880880
-0.0421091953 -0.0204958697
-0.0490984689 -0.0321267932
-0.0374244885 -0.0360402409
-0.0302608121 0.0046111623
-0.1014749436 -0.0756705231
-0.0337650994 -0.0811814954
-0.0044287888 -0.0304435676
-0.0531700011 0.0085749831
-0.0973886504 -0.0358737893
-0.0562765353 -0.0878655528
-0.0112726308 -0.0609371447
-0.0119089186 -0.0509111960
-0.1440228428 -0.0379752645
-0.0688708992 -0.0164367856
-0.0498658837 -0.0763674742
-0.0258950074 -0.0081334235
-0.0256002700 -0.0489257198
-0.0275504054 -0.0345538511
-0.0423066979 -0.0527885370
-0.0921319631 -0.0110170816
0.0231617196 -0.0434478938
-0.1289183530 0.0426237448
-0.0047695586 -0.1062090186
-0.0877825403 -0.0435100278
0.0104403407 -0.0386780042
-0.0834663699 -0.0360837246
0.0220613916 -0.0529103417
-0.0493262310 -0.0014147244
-0.0584857015 -0.0897773149
-0.0132141113 -0.0682067871
-0.0595794807 -0.0907842729
-0.0290348977 -0.0506251953
-0.0480132908 0.0058797187
-0.0373554082 -0.0145857572
-0.1430230878 0.0141161221
-0.0944639413 -0.0987124733
-0.0442890515 -0.0452233328
-0.0535867027 -0.1361547315
-0.0508715096 -0.0956802646
0.0128267239 0.0444473888
0.0239548951 -0.0410085146
-0.1205328038 -0.0110186317
-0.0078061991 -0.0031623496
-0.1068907270 -0.0056606489
-0.0412123848 -0.1512922376
-0.0745217393 -0.1344846810
0.0464199325 -0.0236083508
-0.0561616934 0.0348335937
-0.0774570574 -0.0491256545
-0.1189760853 -0.0569306742
-0.0924860613 -0.1055375265
-0.0408534231 -0.0388697309
-0.0164496987 -0.0762434560
-0.0399005428 0.0425004015
-0.0857688986 -0.0133754764
-0.0528004930 -0.0572141858
-0.0888262034 -0.1293457513
-0.0271030953 -0.0473553630
-0.1015217582 -0.0619453997
-0.0111899807 -0.0435755705
-0.1017031131 -0.0667094793
-0.0303755207 -0.0711642885
-0.0543574112 -0.0578133305
-0.0562481609 -0.0808660782
-0.0627970039 -0.0346738625
0.0043165201 -0.0878356592
0.0557983342 -0.0688027632
-0.1229129133 -0.0503659177
-0.1097731888 -0.0478424088
-0.0442446924 0.0054836193
0.0216599551 -0.0347992803
-0.1130771189 -0.0360800095
-0.0982967078 -0.0869881390
-0.0646219543 -0.0723069891
-0.0144417937 -0.1088770375
-0.0450467981 0.0451393446
-0.1350077967 -0.0398807108
-0.0070735565 -0.0784921412
-0.0726950535 -0.0947564088
-0.0678871539 -0.0416212383
-0.1051850533 -0.0704516042
-0.0513021965 -0.1170894674
-0.0468273851 -0.0625462669
-0.0521404214 -0.0725596641
-0.0877635599 -0.0751152221
-0.0739846140 -0.0339801679
-0.0025038936 -0.1017836916
-0.0870096601 -0.0493167365
0.0063544038 -0.0915933574
-0.0267897617 -0.0579389907
-0.1390563298 -0.0558491301
-0.0977118220 -0.1406474795
-0.0688732597 -0.1120915185
-0.0083131541 -0.0757242076
-0.0039390112 0.0015494814
-0.1442563605 -0.0502460524
-0.0353836040 -0.0299662026
-0.0307598229 -0.1551118876
-0.0310145372 0.0472863545
-0.0214207925 -0.2035099305
-0.0968487443 -0.1250472978
-0.1949730208 -0.0353000809
-0.0601763643 -0.0178062760
-0.1013721141 -0.0314673679
-0.0656727194 -0.2015666775
-0.0243738012 -0.0759473357
-0.0869673944 0.0087956820
-0.0784975633 -0.1922540335
-0.0789045600 -0.1336297373
0.0009012197 -0.1896684609
-0.1194839455 0.0414443115
-0.1039553471 -0.1284184243
-0.3551180899 -0.1150876975
-0.3340436910 -0.3680784756
0.0629733002 -0.0321171936
-0.0509760254 -0.0200851827
0.0396022989 -0.0399173775
0.0061600458 -0.1245359307
-0.2296671669 -0.0675333022
0.0620733924 -0.2008446472
0.0479170828 -0.0673557866
-0.0061804120 0.2436462583
-0.1308142782 -0.0414582332
-0.1012561759 -0.1127650691
-0.1014933478 -0.0718197858
0.0909789829 -0.0557075387
-0.2420813196 -0.1282214197
-0.1353508908 -0.3390377683
-0.1010377889 -0.1002151380
0.1486462203 -0.1883824766
-0.0559706740 -0.1380294689
0.2107792930 0.0035042040
-0.1018628769 -0.1260406034
-0.0503703711 -0.1495816622
-0.0408552812 -0.1459533748
-0.0106073453 -0.1131923492
-0.0386985662 -0.4232017067
0.2904439795 -0.4817346419
-0.2691916443 0.1040167007
-0.1765324632 0.2811322219
-0.1891220456 -0.0641392774
0.0527821218 -0.1801934227
-0.0486701698 0.1380097355
0.0975948585 0.2366609150
0.0613203181 -0.3075310200
-0.0482126365 -0.0194325578
-0.1491308621 -0.1123391835
-0.1719233636 -0.0427616843
-0.1595287126 -0.2102856826
0.4071977246 -0.1178881328
0.1145278131 0.2367088445
-0.1552733113 -0.0326500321
0.0210581451 -0.2594088573
-0.0621966743 0.0477883351
0.1867417921 -0.3254794050
-0.0992187041 -0.0975623758
-0.0520501770 -0.0526034281
-0.3806082906 0.2729422641
-0.1637943734 -0.3949259100
-0.1466389384 -0.1799760663
-0.2195897951 -0.1938878156
-0.7992903877 0.9814390602
0.0157695694 -0.2905392278
0.1417801304 -0.1267939221
0.0190599744 -0.2028727087
0.1469651338 -0.2246395365
-0.4600770396 -0.2480834576
-0.2644248839 -0.0782114440
0.2359950835 -0.2234912642
-0.0353092633 -0.2998487745
-0.1898623577 -0.5297120483
-0.4471817632 -0.0419407679
