real imag
-0.9103818735 -2.8167570920
-2.8118583745 2.8905559013
-2.4099755102 1.6821889227
-2.7266616987 3.0752459003
7.2502301442 -9.6076723821
-0.0948859109 -1.1687631838
-0.4705378475 -1.0354348230
-1.6850759757 -0.7978493426
-1.8059907406 1.0628373342
-0.3718398754 0.6008290116
-0.5016099262 0.7730361568
-1.3359067368 0.6872515345
-0.9730681872 -2.6537441945
-0.8715287642 2.9420601844
-0.3972854831 1.6153251112
-0.5819322329 0.7891919374
-0.7763248395 2.5325910799
-0.4389256516 3.2892060094
-0.3948856505 0.6426936020
-0.9302625020 1.4174148926
-0.2164519430 1.1055800309
-2.4222524800 2.1999270466
-2.2150392315 0.6250614632
-1.4413971325 -0.2217963807
-0.4558117611 1.4753141835
0.6444420047 1.3841785460
-0.3361981955 0.8538909216
-2.4209822773 -1.1504579064
-1.1359715083 1.1621699486
-0.7658730536 1.5347501543
-0.3203075653 -1.4917931163
-0.5169984858 -0.5884595342
-1.0224428226 0.8962583138
-0.4172496514 0.7768379339
-0.4246887790 0.7123990308
-0.3708581781 0.7762943502
-0.4272926828 0.8746567959
-0.2465361998 0.9287103657
-0.6810799331 0.9536190125
-1.1330499661 -1.7295762558
-0.9840929782 0.2121173052
-0.4760891654 0.3819221725
-0.4289522598 0.4849448285
-0.3991612855 0.4707914922
-0.2837401135 0.3458695274
-0.3575748439 0.3710824692
-0.3457220210 0.2895461019
-0.4235414110 0.2438804317
-0.3736150844 0.2692551810
-0.1432837282 -0.0736809387
0.9979836500 -0.1327839941
-1.7433242879 1.2225900174
-0.8955275119 1.4427123648
-0.7118087112 1.1596535846
-0.5030147769 1.0424295816
-0.3967414770 0.9008791157
-0.3585285761 0.8063102763
-0.3450249017 0.7349138449
-0.3642034850 0.6783446647
-0.4113338193 0.6438339931
-0.3795068656 0.6376881553
-0.3952552186 0.6722750976
-0.3955556830 0.6645077977
-0.3728408540 0.6715459795
-0.3499681566 0.7041178286
-0.4023684902 0.8296769746
0.6493742054 0.2501206634
-0.7212084379 0.2883617494
-0.4104941715 0.4370250960
-0.3649577894 0.4687452768
-0.3306106494 0.4820012157
-0.2682657450 0.4506563400
-0.2278714530 0.3509575716
-0.1715069890 0.2868956868
0.6158122554 -0.0111557572
-1.0662288970 1.6919362832
-1.0624953413 1.4776042655
-0.4917663032 0.8610762004
-0.4935722255 0.6490920444
-0.4871080147 0.6138989914
-0.4793064941 0.5740383348
-0.4898747272 0.5765355755
-0.4433091861 0.5705979540
-0.4732293293 0.5439233766
-0.4236231880 0.6087005529
-0.4164372390 0.6115777209
-0.3546644478 0.5764703185
0.5153144463 -0.2197982065
-0.4241444930 0.4678762779
-0.4590870466 0.5121565045
-0.4349218606 0.5426307336
-0.4111516956 0.5337939205
-0.4053788350 0.5234148061
-0.4001949881 0.5157140011
-0.3949837842 0.5056448891
-0.3930550949 0.4966952486
-0.3901549511 0.4885795473
-0.3879395075 0.4836427591
-0.3872008058 0.4826358232
-0.3855000690 0.4763776027
-0.3850618798 0.4748557390
-0.3831874098 0.4717212315
-0.3832116886 0.4642359643
-0.3814135765 0.4584964567
-0.3814901192 0.4540957257
-0.3832567026 0.4488022189
-0.3802287498 0.4426186293
-0.3781888495 0.4436285043
-0.3794400226 0.4299577515
-0.3858080036 0.4478342838
-0.3673909326 0.4339612235
-0.4228671939 0.4933952152
-0.4700414104 0.5412086208
-0.4043515942 0.2899685912
-0.2704531290 0.2653287146
-0.2863161141 0.3958187663
-0.4424757746 0.5159995312
-0.2384335769 0.3037019285
-0.2948868010 0.3989485608
-0.1972322235 0.4081470479
-0.3936724269 0.3852344216
-0.3418109889 0.4837866308
-0.4323857587 0.4519908137
-0.3905997246 0.4044164280
-0.3700329673 0.4161281279
-0.1974683940 0.4319282796
-0.4188874553 0.3944200051
-0.3964562187 0.3711304300
-0.4022807241 0.3551564396
-0.4965234726 0.4171783434
-0.3676284450 0.5240293483
-0.3074950988 0.3874031421
-0.4092101200 0.4111798235
-0.2390906224 0.4329529265
-0.3532972421 0.3540553283
-0.3536846661 0.3659019176
-0.3524491868 0.3774392602
-0.3568647542 0.3974467894
-0.2356845334 0.3169896311
-0.4080345557 0.3862168850
-0.5154673012 0.3438133243
-0.3114071505 0.4111691994
-0.2725997144 0.2482746791
-0.4362014826 0.2964363015
-0.3411416509 0.3439336800
-0.4117275889 0.2827590156
-0.4319076846 0.5292307929
-0.2973649545 0.2767826841
-0.4094501932 0.2879834316
-0.3926253894 0.2983435651
-0.4318692642 0.3144181483
-0.3862196426 0.5312196541
-0.3014290240 0.3304142870
-0.3433739196 0.3067360291
-0.3528108981 0.3043608209
-0.3593848052 0.3048965633
-0.3622207581 0.3074292160
-0.3672608575 0.2768661452
-0.3158684293 0.2935373387
-0.3491821289 0.3226013184
-0.3468891101 0.3128586254
-0.3528349042 0.3103369981
-0.3518281877 0.3076995597
-0.3520758494 0.3082660168
-0.3481157790 0.3088505751
-0.3632849713 0.3335956492
-0.3971117275 0.2811978004
-0.3510872899 0.2776797936
-0.3540782211 0.2847383396
-0.3560126476 0.2871051783
-0.3547396934 0.2863141952
-0.3549264458 0.2843470572
-0.3660401985 0.2885295648
-0.4190927464 0.3216539574
-0.2099385710 0.2620810681
-0.2839045544 0.3076287021
-0.3597115838 0.2998269831
-0.3600161217 0.2740762031
-0.5109308989 0.3041362200
-0.3420575383 0.2981986816
-0.3655432773 0.2500311177
-0.3121047869 0.2410246049
-0.3338991707 0.2811970854
-0.3423792140 0.2692806832
-0.3474184292 0.2656127083
-0.3486101763 0.2639762058
-0.3489196020 0.2624295821
-0.3519127114 0.2564961451
-0.3534170886 0.2571621253
-0.3562962931 0.2608708908
-0.3972181177 0.2388909258
-0.4236785096 0.1975455406
-0.2350956230 0.3381209941
-0.3527311119 0.2216975549
-0.2709369471 0.2161749480
-0.4282977287 0.1568383291
-0.3361619881 0.2869983899
-0.3426869536 0.2510147346
-0.3579001500 0.2249936176
-0.3666035143 0.3180304510
-0.3489985951 0.2464274499
-0.3556015852 0.2536360425
-0.3791662165 0.2172865945
-0.3243989297 0.2933558599
-0.3221174535 0.2182313031
-0.3364649491 0.2313303835
-0.3424451469 0.2324314756
-0.3549577373 0.2163226037
-0.3366449345 0.2095262921
-0.3301582945 0.2153953620
-0.3238073092 0.2137280372
-0.3176183556 0.2271344082
-0.3259563286 0.2275296025
-0.3265677291 0.2274803098
-0.3392899400 0.2361761123
-0.3422167265 0.1535953718
-0.3774854675 0.2281292534
-0.3185828373 0.2151635436
-0.3309047188 0.2390486759
-0.3424785311 0.2362956707
-0.3544507163 0.2133290962
-0.3393660273 0.1970803422
-0.2557044233 0.1827628926
-0.3655769909 0.2069097584
-0.3595241341 0.1939876331
-0.3248520930 0.2144598850
-0.3462279753 0.2217044879
-0.3466569682 0.2037687182
-0.3539405926 0.2179351520
-0.3729644719 0.1781810849
-0.3216749050 0.1833783768
-0.3567289277 0.2061115721
-0.3971029842 0.2109104844
-0.2948716878 0.2135115201
-0.3510795329 0.1847115291
-0.3278138667 0.1744831808
-0.3303305872 0.1842128404
-0.3323939806 0.1835019209
-0.3318226753 0.1835205021
-0.3330319572 0.1826621099
-0.3332810670 0.1839273080
-0.3314608603 0.1817734703
-0.3309642978 0.1822409644
-0.3315478375 0.1955760227
-0.3721378090 0.2057853807
-0.2947272888 0.2326952943
-0.3444917251 0.1674866022
-0.3381722546 0.1754272608
-0.3347803106 0.1819645239
-0.3586807333 0.1890947315
-0.3620928255 0.1670251049
-0.3576925094 0.1517656509
-0.3355830849 0.1621660070
-0.3724547178 0.1619307989
-0.3346062051 0.1174693140
-0.3206888262 0.1586423534
-0.3288944748 0.1523219659
-0.3323772990 0.1594974198
-0.3347100379 0.1536300920
-0.3399166976 0.1527080555
-0.3503614407 0.1519002667
-0.3969813681 0.1028189226
-0.3034554591 0.1786734991
-0.3141660067 0.1564138915
-0.3526053998 0.1992480948
-0.2808556275 0.1510439860
-0.3152638929 0.1519828883
-0.3196814512 0.1476305955
-0.3256068926 0.1467206309
-0.3203983725 0.1433264483
-0.3250897686 0.1459443371
-0.3227144765 0.1472398953
-0.3088946649 0.1424615495
-0.3193008717 0.1880066375
-0.3598581935 0.1517574606
-0.3372825809 0.1386773769
-0.3383140682 0.1407255591
-0.3350796931 0.1422544168
-0.3357024284 0.1429702053
-0.3021459002 0.1771613479
-0.3227710219 0.0802954634
-0.3323031225 0.1131167020
-0.3860106221 0.1674664046
-0.3053181413 0.1375448633
-0.3215408264 0.1385880202
-0.3282616783 0.1332638279
-0.3295031612 0.1348626064
-0.3280942877 0.1345629267
-0.3264616025 0.1379445048
-0.3189280167 0.1507498021
-0.2820923852 0.1740975584
-0.3740596895 0.0882202166
-0.3382454606 0.1059375676
-0.3381157817 0.1049144473
-0.3012189920 0.1010698961
-0.3180073295 0.1562572115
-0.3430231701 0.1292364184
-0.3371699519 0.1256261025
-0.3355410305 0.1233266168
-0.3338403838 0.1256063650
-0.3299789315 0.1519427718
-0.2920326549 0.0705554769
-0.3424651491 0.1107506633
-0.3378440282 0.1087666251
-0.3357332650 0.1093151383
-0.3349912382 0.1048343528
-0.3301998484 0.1039475671
-0.3320709335 0.1057449509
-0.3309645368 0.1040271052
-0.3331068303 0.1032365933
-0.3293355814 0.1018252273
-0.3310202882 0.1033225428
-0.3307528861 0.1020831451
-0.3322588117 0.1015320491
-0.3313677247 0.1029138637
-0.3323857335 0.1024887962
-0.3439052280 0.1009875787
-0.3243554147 0.0778274023
-0.3167709332 0.1158451870
-0.3419150723 0.1139410294
-0.3632455233 0.1003963046
-0.3378272791 0.0680513076
-0.3325102948 0.0890324780
-0.3316933337 0.0858979751
-0.3416248485 0.0756168051
-0.3114306930 0.0677680562
-0.2837331503 0.0617105703
-0.3846351573 0.0756920385
-0.3353740230 0.0927481804
-0.3354363733 0.0936736012
-0.3431247936 0.1031016479
-0.2674106576 0.0698091090
-0.3502340842 0.0597339074
-0.3424383017 0.0701964055
-0.3821923586 0.0733713557
-0.3059908552 0.1225828197
-0.3231031120 0.0749086223
-0.3261523361 0.0755712420
-0.3277843586 0.0737494971
-0.3289562920 0.0739986134
-0.3280356045 0.0728123883
-0.3259595108 0.0730194747
-0.3284913253 0.0721154379
-0.3251154016 0.0714619304
-0.3231336187 0.0767443105
-0.2822857425 0.0100074866
-0.3434256638 0.0752951544
-0.3333876095 0.0860679402
-0.3453065120 0.0910346307
-0.3552851167 0.0778218075
-0.3607991557 0.0574937673
-0.3476347200 0.0435364140
-0.3278553604 0.0377675756
-0.3275410172 0.0588117821
-0.3286212336 0.0560546181
-0.3318894792 0.0564776347
-0.3443588857 0.0482737769
-0.3201056683 0.0325260723
-0.3179673971 0.0543152506
-0.3221924279 0.0474873051
-0.3046243980 0.0665974881
-0.3526474809 0.0792528391
-0.3411578044 0.0349477760
-0.3303231647 0.0454301070
-0.3288759360 0.0430500158
-0.3304027180 0.0409288484
-0.3101969350 0.0338325775
-0.3209340596 0.0640516005
-0.3334527602 0.0456506584
-0.3322325096 0.0462176725
-0.3303415537 0.0439709946
-0.3319296286 0.0429633947
-0.3309627357 0.0404589244
-0.3282662806 0.0395289809
-0.3282730098 0.0383553905
-0.3277743716 0.0367598964
-0.3296054485 0.0363092047
-0.3300039351 0.0353598698
-0.3294227598 0.0351280356
-0.3304353142 0.0359980121
-0.3287932230 0.0324813264
-0.3307978215 0.0320277439
-0.3296619858 0.0310556916
-0.3288092936 0.0294287999
-0.3309257423 0.0300202847
-0.3295064529 0.0297430326
-0.3301327279 0.0280192685
-0.3289119962 0.0273029347
-0.3304771106 0.0260042858
-0.3289326044 0.0246556436
-0.3298097315 0.0246432367
-0.3284243849 0.0231938812
-0.3297014407 0.0220826152
-0.3294870626 0.0211201030
-0.3289998698 0.0200553131
-0.3282540619 0.0177600278
-0.3303809300 0.0189564332
-0.3284515606 0.0170965237
-0.3283851424 0.0156227095
-0.3287725119 0.0151605456
-0.3289764417 0.0130894870
-0.3294529215 0.0141789752
-0.3305401612 0.0129031224
-0.3277759906 0.0116440778
-0.3289560273 0.0111855511
-0.3293110929 0.0088026849
-0.3286947291 0.0076270545
-0.3285090966 0.0087910146
-0.3293100336 0.0085070260
-0.3295379447 0.0056310450
-0.3277372009 0.0047267171
-0.3285377115 0.0041757954
-0.3303242667 0.0025500462
-0.3295949433 0.0018268882
-0.3283037204 0.0003642643
-0.3302307129 0.0000000000
-0.3283037204 -0.0003642643
-0.3295949433 -0.0018268882
-0.3303242667 -0.0025500462
-0.3285377115 -0.0041757954
-0.3277372009 -0.0047267171
-0.3295379447 -0.0056310450
-0.3293100336 -0.0085070260
-0.3285090966 -0.0087910146
-0.3286947291 -0.0076270545
-0.3293110929 -0.0088026849
-0.3289560273 -0.0111855511
-0.3277759906 -0.0116440778
-0.3305401612 -0.0129031224
-0.3294529215 -0.0141789752
-0.3289764417 -0.0130894870
-0.3287725119 -0.0151605456
-0.3283851424 -0.0156227095
-0.3284515606 -0.0170965237
-0.3303809300 -0.0189564332
-0.3282540619 -0.0177600278
-0.3289998698 -0.0200553131
-0.3294870626 -0.0211201030
-0.3297014407 -0.0220826152
-0.3284243849 -0.0231938812
-0.3298097315 -0.0246432367
-0.3289326044 -0.0246556436
-0.3304771106 -0.0260042858
-0.3289119962 -0.0273029347
-0.3301327279 -0.0280192685
-0.3295064529 -0.0297430326
-0.3309257423 -0.0300202847
-0.3288092936 -0.0294287999
-0.3296619858 -0.0310556916
-0.3307978215 -0.0320277439
-0.3287932230 -0.0324813264
-0.3304353142 -0.0359980121
-0.3294227598 -0.0351280356
-0.3300039351 -0.0353598698
-0.3296054485 -0.0363092047
-0.3277743716 -0.0367598964
-0.3282730098 -0.0383553905
-0.3282662806 -0.0395289809
-0.3309627357 -0.0404589244
-0.3319296286 -0.0429633947
-0.3303415537 -0.0439709946
-0.3322325096 -0.0462176725
-0.3334527602 -0.0456506584
-0.3209340596 -0.0640516005
-0.3101969350 -0.0338325775
-0.3304027180 -0.0409288484
-0.3288759360 -0.0430500158
-0.3303231647 -0.0454301070
-0.3411578044 -0.0349477760
-0.3526474809 -0.0792528391
-0.3046243980 -0.0665974881
-0.3221924279 -0.0474873051
-0.3179673971 -0.0543152506
-0.3201056683 -0.0325260723
-0.3443588857 -0.0482737769
-0.3318894792 -0.0564776347
-0.3286212336 -0.0560546181
-0.3275410172 -0.0588117821
-0.3278553604 -0.0377675756
-0.3476347200 -0.0435364140
-0.3607991557 -0.0574937673
-0.3552851167 -0.0778218075
-0.3453065120 -0.0910346307
-0.3333876095 -0.0860679402
-0.3434256638 -0.0752951544
-0.2822857425 -0.0100074866
-0.3231336187 -0.0767443105
-0.3251154016 -0.0714619304
-0.3284913253 -0.0721154379
-0.3259595108 -0.0730194747
-0.3280356045 -0.0728123883
-0.3289562920 -0.0739986134
-0.3277843586 -0.0737494971
-0.3261523361 -0.0755712420
-0.3231031120 -0.0749086223
-0.3059908552 -0.1225828197
-0.3821923586 -0.0733713557
-0.3424383017 -0.0701964055
-0.3502340842 -0.0597339074
-0.2674106576 -0.0698091090
-0.3431247936 -0.1031016479
-0.3354363733 -0.0936736012
-0.3353740230 -0.0927481804
-0.3846351573 -0.0756920385
-0.2837331503 -0.0617105703
-0.3114306930 -0.0677680562
-0.3416248485 -0.0756168051
-0.3316933337 -0.0858979751
-0.3325102948 -0.0890324780
-0.3378272791 -0.0680513076
-0.3632455233 -0.1003963046
-0.3419150723 -0.1139410294
-0.3167709332 -0.1158451870
-0.3243554147 -0.0778274023
-0.3439052280 -0.1009875787
-0.3323857335 -0.1024887962
-0.3313677247 -0.1029138637
-0.3322588117 -0.1015320491
-0.3307528861 -0.1020831451
-0.3310202882 -0.1033225428
-0.3293355814 -0.1018252273
-0.3331068303 -0.1032365933
-0.3309645368 -0.1040271052
-0.3320709335 -0.1057449509
-0.3301998484 -0.1039475671
-0.3349912382 -0.1048343528
-0.3357332650 -0.1093151383
-0.3378440282 -0.1087666251
-0.3424651491 -0.1107506633
-0.2920326549 -0.0705554769
-0.3299789315 -0.1519427718
-0.3338403838 -0.1256063650
-0.3355410305 -0.1233266168
-0.3371699519 -0.1256261025
-0.3430231701 -0.1292364184
-0.3180073295 -0.1562572115
-0.3012189920 -0.1010698961
-0.3381157817 -0.1049144473
-0.3382454606 -0.1059375676
-0.3740596895 -0.0882202166
-0.2820923852 -0.1740975584
-0.3189280167 -0.1507498021
-0.3264616025 -0.1379445048
-0.3280942877 -0.1345629267
-0.3295031612 -0.1348626064
-0.3282616783 -0.1332638279
-0.3215408264 -0.1385880202
-0.3053181413 -0.1375448633
-0.3860106221 -0.1674664046
-0.3323031225 -0.1131167020
-0.3227710219 -0.0802954634
-0.3021459002 -0.1771613479
-0.3357024284 -0.1429702053
-0.3350796931 -0.1422544168
-0.3383140682 -0.1407255591
-0.3372825809 -0.1386773769
-0.3598581935 -0.1517574606
-0.3193008717 -0.1880066375
-0.3088946649 -0.1424615495
-0.3227144765 -0.1472398953
-0.3250897686 -0.1459443371
-0.3203983725 -0.1433264483
-0.3256068926 -0.1467206309
-0.3196814512 -0.1476305955
-0.3152638929 -0.1519828883
-0.2808556275 -0.1510439860
-0.3526053998 -0.1992480948
-0.3141660067 -0.1564138915
-0.3034554591 -0.1786734991
-0.3969813681 -0.1028189226
-0.3503614407 -0.1519002667
-0.3399166976 -0.1527080555
-0.3347100379 -0.1536300920
-0.3323772990 -0.1594974198
-0.3288944748 -0.1523219659
-0.3206888262 -0.1586423534
-0.3346062051 -0.1174693140
-0.3724547178 -0.1619307989
-0.3355830849 -0.1621660070
-0.3576925094 -0.1517656509
-0.3620928255 -0.1670251049
-0.3586807333 -0.1890947315
-0.3347803106 -0.1819645239
-0.3381722546 -0.1754272608
-0.3444917251 -0.1674866022
-0.2947272888 -0.2326952943
-0.3721378090 -0.2057853807
-0.3315478375 -0.1955760227
-0.3309642978 -0.1822409644
-0.3314608603 -0.1817734703
-0.3332810670 -0.1839273080
-0.3330319572 -0.1826621099
-0.3318226753 -0.1835205021
-0.3323939806 -0.1835019209
-0.3303305872 -0.1842128404
-0.3278138667 -0.1744831808
-0.3510795329 -0.1847115291
-0.2948716878 -0.2135115201
-0.3971029842 -0.2109104844
-0.3567289277 -0.2061115721
-0.3216749050 -0.1833783768
-0.3729644719 -0.1781810849
-0.3539405926 -0.2179351520
-0.3466569682 -0.2037687182
-0.3462279753 -0.2217044879
-0.3248520930 -0.2144598850
-0.3595241341 -0.1939876331
-0.3655769909 -0.2069097584
-0.2557044233 -0.1827628926
-0.3393660273 -0.1970803422
-0.3544507163 -0.2133290962
-0.3424785311 -0.2362956707
-0.3309047188 -0.2390486759
-0.3185828373 -0.2151635436
-0.3774854675 -0.2281292534
-0.3422167265 -0.1535953718
-0.3392899400 -0.2361761123
-0.3265677291 -0.2274803098
-0.3259563286 -0.2275296025
-0.3176183556 -0.2271344082
-0.3238073092 -0.2137280372
-0.3301582945 -0.2153953620
-0.3366449345 -0.2095262921
-0.3549577373 -0.2163226037
-0.3424451469 -0.2324314756
-0.3364649491 -0.2313303835
-0.3221174535 -0.2182313031
-0.3243989297 -0.2933558599
-0.3791662165 -0.2172865945
-0.3556015852 -0.2536360425
-0.3489985951 -0.2464274499
-0.3666035143 -0.3180304510
-0.3579001500 -0.2249936176
-0.3426869536 -0.2510147346
-0.3361619881 -0.2869983899
-0.4282977287 -0.1568383291
-0.2709369471 -0.2161749480
-0.3527311119 -0.2216975549
-0.2350956230 -0.3381209941
-0.4236785096 -0.1975455406
-0.3972181177 -0.2388909258
-0.3562962931 -0.2608708908
-0.3534170886 -0.2571621253
-0.3519127114 -0.2564961451
-0.3489196020 -0.2624295821
-0.3486101763 -0.2639762058
-0.3474184292 -0.2656127083
-0.3423792140 -0.2692806832
-0.3338991707 -0.2811970854
-0.3121047869 -0.2410246049
-0.3655432773 -0.2500311177
-0.3420575383 -0.2981986816
-0.5109308989 -0.3041362200
-0.3600161217 -0.2740762031
-0.3597115838 -0.2998269831
-0.2839045544 -0.3076287021
-0.2099385710 -0.2620810681
-0.4190927464 -0.3216539574
-0.3660401985 -0.2885295648
-0.3549264458 -0.2843470572
-0.3547396934 -0.2863141952
-0.3560126476 -0.2871051783
-0.3540782211 -0.2847383396
-0.3510872899 -0.2776797936
-0.3971117275 -0.2811978004
-0.3632849713 -0.3335956492
-0.3481157790 -0.3088505751
-0.3520758494 -0.3082660168
-0.3518281877 -0.3076995597
-0.3528349042 -0.3103369981
-0.3468891101 -0.3128586254
-0.3491821289 -0.3226013184
-0.3158684293 -0.2935373387
-0.3672608575 -0.2768661452
-0.3622207581 -0.3074292160
-0.3593848052 -0.3048965633
-0.3528108981 -0.3043608209
-0.3433739196 -0.3067360291
-0.3014290240 -0.3304142870
-0.3862196426 -0.5312196541
-0.4318692642 -0.3144181483
-0.3926253894 -0.2983435651
-0.4094501932 -0.2879834316
-0.2973649545 -0.2767826841
-0.4319076846 -0.5292307929
-0.4117275889 -0.2827590156
-0.3411416509 -0.3439336800
-0.4362014826 -0.2964363015
-0.2725997144 -0.2482746791
-0.3114071505 -0.4111691994
-0.5154673012 -0.3438133243
-0.4080345557 -0.3862168850
-0.2356845334 -0.3169896311
-0.3568647542 -0.3974467894
-0.3524491868 -0.3774392602
-0.3536846661 -0.3659019176
-0.3532972421 -0.3540553283
-0.2390906224 -0.4329529265
-0.4092101200 -0.4111798235
-0.3074950988 -0.3874031421
-0.3676284450 -0.5240293483
-0.4965234726 -0.4171783434
-0.4022807241 -0.3551564396
-0.3964562187 -0.3711304300
-0.4188874553 -0.3944200051
-0.1974683940 -0.4319282796
-0.3700329673 -0.4161281279
-0.3905997246 -0.4044164280
-0.4323857587 -0.4519908137
-0.3418109889 -0.4837866308
-0.3936724269 -0.3852344216
-0.1972322235 -0.4081470479
-0.2948868010 -0.3989485608
-0.2384335769 -0.3037019285
-0.4424757746 -0.5159995312
-0.2863161141 -0.3958187663
-0.2704531290 -0.2653287146
-0.4043515942 -0.2899685912
-0.4700414104 -0.5412086208
-0.4228671939 -0.4933952152
-0.3673909326 -0.4339612235
-0.3858080036 -0.4478342838
-0.3794400226 -0.4299577515
-0.3781888495 -0.4436285043
-0.3802287498 -0.4426186293
-0.3832567026 -0.4488022189
-0.3814901192 -0.4540957257
-0.3814135765 -0.4584964567
-0.3832116886 -0.4642359643
-0.3831874098 -0.4717212315
-0.3850618798 -0.4748557390
-0.3855000690 -0.4763776027
-0.3872008058 -0.4826358232
-0.3879395075 -0.4836427591
-0.3901549511 -0.4885795473
-0.3930550949 -0.4966952486
-0.3949837842 -0.5056448891
-0.4001949881 -0.5157140011
-0.4053788350 -0.5234148061
-0.4111516956 -0.5337939205
-0.4349218606 -0.5426307336
-0.4590870466 -0.5121565045
-0.4241444930 -0.4678762779
0.5153144463 0.2197982065
-0.3546644478 -0.5764703185
-0.4164372390 -0.6115777209
-0.4236231880 -0.6087005529
-0.4732293293 -0.5439233766
-0.4433091861 -0.5705979540
-0.4898747272 -0.5765355755
-0.4793064941 -0.5740383348
-0.4871080147 -0.6138989914
-0.4935722255 -0.6490920444
-0.4917663032 -0.8610762004
-1.0624953413 -1.4776042655
-1.0662288970 -1.6919362832
0.6158122554 0.0111557572
-0.1715069890 -0.2868956868
-0.2278714530 -0.3509575716
-0.2682657450 -0.4506563400
-0.3306106494 -0.4820012157
-0.3649577894 -0.4687452768
-0.4104941715 -0.4370250960
-0.7212084379 -0.2883617494
0.6493742054 -0.2501206634
-0.4023684902 -0.8296769746
-0.3499681566 -0.7041178286
-0.3728408540 -0.6715459795
-0.3955556830 -0.6645077977
-0.3952552186 -0.6722750976
-0.3795068656 -0.6376881553
-0.4113338193 -0.6438339931
-0.3642034850 -0.6783446647
-0.3450249017 -0.7349138449
-0.3585285761 -0.8063102763
-0.3967414770 -0.9008791157
-0.5030147769 -1.0424295816
-0.7118087112 -1.1596535846
-0.8955275119 -1.4427123648
-1.7433242879 -1.2225900174
0.9979836500 0.1327839941
-0.1432837282 0.0736809387
-0.3736150844 -0.2692551810
-0.4235414110 -0.2438804317
-0.3457220210 -0.2895461019
-0.3575748439 -0.3710824692
-0.2837401135 -0.3458695274
-0.3991612855 -0.4707914922
-0.4289522598 -0.4849448285
-0.4760891654 -0.3819221725
-0.9840929782 -0.2121173052
-1.1330499661 1.7295762558
-0.6810799331 -0.9536190125
-0.2465361998 -0.9287103657
-0.4272926828 -0.8746567959
-0.3708581781 -0.7762943502
-0.4246887790 -0.7123990308
-0.4172496514 -0.7768379339
-1.0224428226 -0.8962583138
-0.5169984858 0.5884595342
-0.3203075653 1.4917931163
-0.7658730536 -1.5347501543
-1.1359715083 -1.1621699486
-2.4209822773 1.1504579064
-0.3361981955 -0.8538909216
0.6444420047 -1.3841785460
-0.4558117611 -1.4753141835
-1.4413971325 0.2217963807
-2.2150392315 -0.6250614632
-2.4222524800 -2.1999270466
