real imag
-0.1906838513 0.0524070473
-0.1846935289 0.0508719289
-0.1850158427 0.0605795741
-0.1938449448 0.0618009295
-0.1971869939 0.0554314139
-0.1959679488 0.0536558987
-0.1929526442 0.0269221388
-0.1840203190 0.0606739178
-0.1946564316 0.0508696282
-0.1908822462 0.0652880527
-0.1815193867 0.0679890424
-0.1791312387 0.0198378000
-0.1886027519 0.0454618747
-0.1897562207 0.0434126641
-0.1839342144 0.0417396334
-0.2134138994 0.0470901191
-0.1831585226 0.0417456266
-0.1954493611 0.0173542366
-0.1836059659 0.0405231544
-0.1904800931 0.0334792612
-0.1846421805 0.0339720608
-0.1905391404 0.0413596408
-0.1732270345 0.0502253293
-0.1468140582 0.0415042445
-0.1953290317 0.0387435366
-0.1890933837 0.0331444389
-0.1842975206 0.0323271722
-0.1821340837 0.0106934013
-0.2029981923 0.0208880040
-0.1850345523 0.0320147724
-0.1766356782 0.0401828351
-0.1664728756 0.0053633355
-0.2160624410 0.0078858871
-0.1951336164 0.0336854975
-0.1910324493 0.0299409882
-0.1916263826 0.0295352779
-0.1895559043 0.0245316123
-0.1862070353 0.0252410540
-0.1880652448 0.0261379439
-0.1890101200 0.0265265389
-0.1865165319 0.0244680311
-0.1870579353 0.0233112924
-0.1894542455 0.0249901431
-0.1866606476 0.0250737194
-0.1869112983 0.0229943432
-0.1896295403 0.0217015224
-0.1882379446 0.0215085684
-0.1874628313 0.0200735279
-0.1906607184 0.0197511772
-0.1877653395 0.0209922155
-0.1902346299 0.0185034635
-0.1871175676 0.0203851419
-0.1876650446 0.0182504091
-0.1878876182 0.0166461609
-0.1895468219 0.0157547032
-0.1881366834 0.0160563749
-0.1880229071 0.0141778120
-0.1864348124 0.0154205277
-0.1888274042 0.0139380689
-0.1878929395 0.0143354113
-0.1889342050 0.0147087250
-0.1868271855 0.0132878101
-0.1891730263 0.0135713053
-0.1883750242 0.0119148452
-0.1884350047 0.0121525100
-0.1883034599 0.0101228259
-0.1886438747 0.0097377851
-0.1889852197 0.0090795976
-0.1868345981 0.0078670772
-0.1864072904 0.0092929994
-0.1889029513 0.0079624133
-0.1889840187 0.0068812166
-0.1890347627 0.0068237330
-0.1874829738 0.0064216730
