real imag
0.0317389023 -0.3635297491
0.1803414404 0.1443367441
-0.0321560676 -0.4073808645
0.8188042637 -0.0135970955
-0.0457431882 0.5195096343
0.1693622655 -0.2685515099
0.5708218706 0.2725599869
0.4178493285 0.6166743037
-0.2732487713 1.2996464811
-1.5840782787 0.0328172079
-0.0558377441 -1.0191053288
0.2432485547 0.0307239234
-0.0365350559 -0.0514373130
-0.0852691188 0.0221462369
-0.1189300241 -0.1474150459
-0.0299338929 -0.1388273217
0.0136388462 -0.1000468296
-0.1157902749 -0.1164280788
0.0516111312 -0.4093114266
0.5070354356 -0.1295757197
0.1429346374 0.4501696237
-0.3257676550 0.0697328951
-0.1688984000 -0.1890702002
0.0008713588 -0.2880035822
0.1991261386 -0.1968160409
0.1500420832 0.0283792230
0.0383832423 -0.0499941852
0.0529796228 0.0249945251
-0.1431500940 -0.1224499853
0.1781770160 -0.4476703466
0.5907612146 0.0792975303
0.0184228596 0.4716462284
-0.3096951268 -0.0117865674
0.0270068632 -0.1943609529
0.0821023747 -0.0384834523
0.0312623827 -0.0528152268
0.0642454318 -0.0459212813
0.0380536944 -0.0336518484
0.0354001161 -0.0496151333
0.0572429167 -0.0309641198
0.0407920895 -0.0578475592
0.0820694292 -0.0387298085
0.0510059062 -0.0292814604
0.1128191952 -0.0203071616
0.0115882165 0.1863193038
-0.3704037632 -0.0915126976
0.0677997787 -0.5670408978
0.5621906713 -0.1145003733
0.1533189940 0.3266252688
-0.1009813937 0.0216162207
0.0509964924 -0.0489591914
0.0534860357 -0.0133603609
0.0336440104 -0.0443843183
0.0665457044 -0.0109651236
0.0518797366 -0.0305712182
0.0427560431 -0.0203976449
0.0617410484 -0.0224544465
0.0408898004 -0.0285990129
0.0586337213 -0.0349473867
0.0571181758 -0.0208440495
0.0542846426 -0.0204177499
0.0574378724 -0.0234273249
0.0500501735 -0.0243818351
0.0498634104 -0.0165387893
0.0548240887 -0.0221820720
0.0485543441 -0.0183629873
0.0553796788 -0.0210421377
0.0443906671 -0.0183636654
0.0545118219 -0.0199258705
0.0432157997 -0.0189762679
0.0540811157 -0.0203756768
0.0397370406 -0.0176121977
0.0607623541 -0.0214647375
0.0384233665 -0.0243488453
0.0548150910 -0.0138831025
0.0446953202 -0.0254347946
0.0487731736 -0.0140804897
0.0518503384 -0.0227225353
0.0428174839 -0.0170402286
0.0614573612 -0.0201087342
0.0368143332 -0.0267038931
0.0614739853 -0.0021788652
0.0518360168 -0.0319854013
0.0529100394 -0.0084730431
0.0538138666 -0.0223674707
0.0527336816 -0.0024842797
0.0543901878 -0.0136065008
0.0487483334 -0.0029389209
0.0457850520 -0.0109936377
0.0502657966 0.0037966520
0.0472658418 -0.0188769867
0.0382181088 0.0034219359
0.0496914328 -0.0096995507
0.0398657823 -0.0054808185
0.0413634182 -0.0091198336
0.0409931376 -0.0053107908
0.0394066345 -0.0147790755
0.0385483018 -0.0022832579
0.0442427393 -0.0160752259
0.0326558648 -0.0029524156
0.0475931622 -0.0112776423
0.0332657318 -0.0114488019
0.0457561378 -0.0079072090
0.0367005513 -0.0092369522
0.0426480606 -0.0072640322
0.0364517446 -0.0075319833
0.0440702256 -0.0101503389
0.0336132415 -0.0044643017
0.0490176001 -0.0070693125
0.0328899534 -0.0071545643
0.0422008524 -0.0089199366
0.0257563313 -0.0044084493
0.0488390083 -0.0031433945
0.0287612809 -0.0148602240
0.0386225715 -0.0012566620
0.0361900506 -0.0113691882
0.0322774794 -0.0032268283
0.0383300781 -0.0060424805
0.0311847079 -0.0089964609
0.0404289038 -0.0065174277
0.0314764368 -0.0131664286
0.0370267006 -0.0026848790
0.0385463388 -0.0121673920
0.0303727038 -0.0081439331
0.0417798721 -0.0008133627
0.0389576369 -0.0156013351
0.0317622026 -0.0032030319
0.0373777338 -0.0051195521
0.0390929346 -0.0026370152
0.0353111502 -0.0087100406
0.0352934388 -0.0001946992
0.0354318469 -0.0035406175
0.0338586500 -0.0008038579
0.0332600238 0.0023904948
0.0334429838 -0.0030341114
0.0276749341 0.0038723365
0.0322506649 -0.0025214511
0.0265896984 -0.0002852519
0.0309998960 -0.0018007424
0.0270502267 -0.0022826097
0.0291585263 -0.0036626181
0.0271463921 -0.0041418907
0.0271733280 -0.0070317289
0.0234076444 -0.0013734788
0.0293764855 -0.0014772600
0.0266894744 -0.0027254135
0.0264373965 -0.0038315231
0.0276668832 -0.0045603138
0.0195678949 -0.0030995517
0.0295410484 -0.0057857190
0.0134970538 -0.0081564696
0.0354154824 0.0005195214
0.0191032474 -0.0164871795
0.0269388862 -0.0011021599
0.0211201683 -0.0126309225
0.0256274569 -0.0036511917
0.0251399821 -0.0120720553
0.0252845600 -0.0061820562
0.0244053207 -0.0079806187
0.0327204024 -0.0065777066
0.0180548637 -0.0148637569
0.0317026626 0.0013823392
0.0254780587 -0.0197944147
0.0232868046 0.0011537164
0.0311115460 -0.0171667432
0.0172833987 0.0001842579
0.0328865940 -0.0133854510
0.0211194012 -0.0041034666
0.0327031091 -0.0113355796
0.0206841092 -0.0066837177
0.0280371848 -0.0079229130
0.0264832260 -0.0055933861
0.0263363703 -0.0103500910
0.0215962916 -0.0072933879
0.0279823184 -0.0057925580
0.0281160747 -0.0104732077
0.0264957244 -0.0107119977
0.0254215413 -0.0119810488
0.0257210598 -0.0075042131
0.0299552239 -0.0049975858
0.0318640516 -0.0121132960
0.0252338805 -0.0090626713
0.0346710064 -0.0076285025
0.0221711253 -0.0089286314
0.0330317908 -0.0036619840
0.0263155043 -0.0071127023
0.0303748592 -0.0054066970
0.0255145178 -0.0077253536
0.0268819162 -0.0013939782
0.0272134004 -0.0079563200
0.0250123117 -0.0031799866
0.0266826585 -0.0024007386
0.0321082387 -0.0068225958
0.0209439340 -0.0115171076
0.0272007620 -0.0009746748
0.0264377225 -0.0105525214
0.0256679918 0.0005481118
0.0273037252 -0.0118555485
0.0248187560 0.0002643454
0.0300836072 -0.0077225656
0.0222209321 -0.0016310858
0.0274251101 -0.0033156369
0.0249883921 -0.0059969317
0.0269388213 -0.0008634623
0.0279892124 -0.0054864102
0.0239793342 -0.0042568713
0.0269951011 -0.0035271951
0.0264340106 -0.0039723376
0.0255149448 -0.0060340328
0.0240843617 -0.0039224944
0.0250874094 -0.0011541280
0.0283371566 -0.0091211080
0.0151820441 0.0005970081
0.0316462310 0.0004186382
0.0248285145 -0.0057479755
0.0235586319 -0.0051622718
0.0190952445 0.0019350801
0.0320884075 -0.0069739779
0.0159153099 -0.0027083295
0.0352874752 -0.0040006264
0.0157319011 -0.0111304539
0.0257093777 0.0045714869
0.0265519274 -0.0084508762
0.0192806250 -0.0022133407
0.0240071789 -0.0023818766
0.0227550657 -0.0059029310
0.0236177772 -0.0033110084
0.0224699339 -0.0064311920
0.0196429483 -0.0047923325
0.0217986914 -0.0029503131
0.0226741346 -0.0027374481
0.0250685603 -0.0054085583
0.0212126484 -0.0072839216
0.0220129289 -0.0021902615
0.0230549019 -0.0019025771
0.0261081219 -0.0032207466
0.0218744576 -0.0082049665
0.0198808448 0.0004041100
0.0269911120 -0.0030139373
0.0262496540 -0.0063107848
0.0220389345 -0.0077556703
0.0164269697 -0.0021893443
0.0254743026 0.0027772024
0.0241836477 -0.0112594193
0.0151549314 0.0005603816
0.0304307816 -0.0040382725
0.0186866999 -0.0039572225
0.0262301756 -0.0085811429
0.0174191285 -0.0007098423
0.0276590251 -0.0072470467
0.0177034303 0.0004990366
0.0336104907 -0.0042942388
0.0172261767 -0.0080045483
0.0269149955 -0.0027860161
0.0201578644 -0.0042321715
0.0254299044 -0.0034643829
0.0207436150 -0.0028465670
0.0258040185 -0.0035176139
0.0204836777 -0.0070878482
0.0234415215 -0.0008832475
0.0269991101 -0.0047484119
0.0171120731 -0.0059740782
0.0275895227 0.0047185712
0.0265490792 -0.0087983297
0.0211962324 -0.0024800240
0.0253755718 -0.0021142033
0.0173109747 -0.0014805041
0.0269514852 0.0028220377
0.0220875872 -0.0087972685
0.0210096722 0.0015326078
0.0266687523 -0.0009146519
0.0171202264 -0.0035970618
0.0233526741 0.0023932601
0.0207634522 -0.0075726648
0.0170082530 0.0024590081
0.0254203374 -0.0057419644
0.0186377692 -0.0005341977
0.0227515044 -0.0053631289
0.0196766026 0.0038984103
0.0279138641 -0.0076108173
0.0145161082 -0.0023622137
0.0255337971 -0.0019228680
0.0203536257 -0.0034045491
0.0217858531 0.0013518713
0.0241888195 -0.0042250558
0.0175723134 -0.0015015841
0.0246452523 -0.0025941869
0.0187254001 -0.0028343469
0.0232342127 0.0004256070
0.0219383377 -0.0024776733
0.0230584343 -0.0045872942
0.0178955320 -0.0027712299
0.0227610445 0.0004489833
0.0167957545 -0.0025140587
0.0220966122 0.0016426304
0.0217627414 -0.0028977267
0.0228772405 -0.0046569727
0.0175400138 -0.0013325765
0.0245082697 -0.0016739362
0.0166896580 -0.0049876002
0.0246885240 0.0036792884
0.0209859273 -0.0079474036
0.0178839708 -0.0013422291
0.0219226415 -0.0021518027
0.0222960083 -0.0004483071
0.0260381265 -0.0045246725
0.0193201386 -0.0034496704
0.0203848641 -0.0005102198
0.0226153791 -0.0008363429
0.0186888210 -0.0051609362
0.0204651880 0.0019523245
0.0231913130 -0.0039402725
0.0178933395 -0.0048833253
0.0228841271 0.0003458965
0.0232668361 -0.0024117219
0.0195175739 -0.0014996035
0.0209788276 -0.0024219287
0.0219621424 0.0005593751
0.0226672860 -0.0034839259
0.0169848394 -0.0024469367
0.0232972146 0.0026754365
0.0217751375 -0.0053396850
0.0184891781 0.0000652052
0.0228121822 -0.0015583004
0.0192859178 -0.0022666239
0.0230320738 0.0002295317
0.0219241970 -0.0027101410
0.0186350956 -0.0013458711
0.0216551797 -0.0010866564
0.0203379068 0.0004438558
0.0211893820 0.0002803127
0.0195255665 -0.0006228555
0.0211608779 -0.0007002187
0.0202943912 -0.0025098738
0.0217475268 -0.0006265707
0.0216963649 -0.0008903420
0.0215452896 0.0007433302
0.0204930564 -0.0003133024
0.0198182097 -0.0009287937
0.0201833294 -0.0034340185
0.0202184688 0.0007467688
0.0208001675 -0.0009672778
0.0210345886 -0.0011699831
0.0207912674 -0.0014890778
0.0195120942 -0.0012672926
0.0201978726 -0.0015544396
0.0209531332 -0.0006432997
0.0204122414 -0.0008817428
0.0209883724 -0.0016118622
0.0210458713 -0.0028078387
0.0219030304 -0.0007230371
0.0212775527 -0.0011365630
0.0218800458 -0.0011809446
0.0211141006 -0.0010273187
0.0196039428 -0.0005486321
0.0205123283 0.0008822978
0.0199571918 -0.0019626988
0.0201038634 -0.0008032435
0.0197543798 -0.0004687641
0.0212904466 -0.0006228527
0.0192338554 0.0000339553
0.0204261937 0.0015703199
0.0226404443 0.0012373018
0.0204677312 0.0004003807
0.0216801757 -0.0012549204
0.0206251840 -0.0009879115
0.0207154775 -0.0006996083
0.0210863145 0.0007128190
0.0214665693 -0.0004525687
0.0208717108 -0.0010319448
0.0198516909 -0.0006047575
0.0206021854 0.0005767346
0.0209833905 -0.0007931069
0.0210571289 0.0000000000
0.0209833905 0.0007931069
0.0206021854 -0.0005767346
0.0198516909 0.0006047575
0.0208717108 0.0010319448
0.0214665693 0.0004525687
0.0210863145 -0.0007128190
0.0207154775 0.0006996083
0.0206251840 0.0009879115
0.0216801757 0.0012549204
0.0204677312 -0.0004003807
0.0226404443 -0.0012373018
0.0204261937 -0.0015703199
0.0192338554 -0.0000339553
0.0212904466 0.0006228527
0.0197543798 0.0004687641
0.0201038634 0.0008032435
0.0199571918 0.0019626988
0.0205123283 -0.0008822978
0.0196039428 0.0005486321
0.0211141006 0.0010273187
0.0218800458 0.0011809446
0.0212775527 0.0011365630
0.0219030304 0.0007230371
0.0210458713 0.0028078387
0.0209883724 0.0016118622
0.0204122414 0.0008817428
0.0209531332 0.0006432997
0.0201978726 0.0015544396
0.0195120942 0.0012672926
0.0207912674 0.0014890778
0.0210345886 0.0011699831
0.0208001675 0.0009672778
0.0202184688 -0.0007467688
0.0201833294 0.0034340185
0.0198182097 0.0009287937
0.0204930564 0.0003133024
0.0215452896 -0.0007433302
0.0216963649 0.0008903420
0.0217475268 0.0006265707
0.0202943912 0.0025098738
0.0211608779 0.0007002187
0.0195255665 0.0006228555
0.0211893820 -0.0002803127
0.0203379068 -0.0004438558
0.0216551797 0.0010866564
0.0186350956 0.0013458711
0.0219241970 0.0027101410
0.0230320738 -0.0002295317
0.0192859178 0.0022666239
0.0228121822 0.0015583004
0.0184891781 -0.0000652052
0.0217751375 0.0053396850
0.0232972146 -0.0026754365
0.0169848394 0.0024469367
0.0226672860 0.0034839259
0.0219621424 -0.0005593751
0.0209788276 0.0024219287
0.0195175739 0.0014996035
0.0232668361 0.0024117219
0.0228841271 -0.0003458965
0.0178933395 0.0048833253
0.0231913130 0.0039402725
0.0204651880 -0.0019523245
0.0186888210 0.0051609362
0.0226153791 0.0008363429
0.0203848641 0.0005102198
0.0193201386 0.0034496704
0.0260381265 0.0045246725
0.0222960083 0.0004483071
0.0219226415 0.0021518027
0.0178839708 0.0013422291
0.0209859273 0.0079474036
0.0246885240 -0.0036792884
0.0166896580 0.0049876002
0.0245082697 0.0016739362
0.0175400138 0.0013325765
0.0228772405 0.0046569727
0.0217627414 0.0028977267
0.0220966122 -0.0016426304
0.0167957545 0.0025140587
0.0227610445 -0.0004489833
0.0178955320 0.0027712299
0.0230584343 0.0045872942
0.0219383377 0.0024776733
0.0232342127 -0.0004256070
0.0187254001 0.0028343469
0.0246452523 0.0025941869
0.0175723134 0.0015015841
0.0241888195 0.0042250558
0.0217858531 -0.0013518713
0.0203536257 0.0034045491
0.0255337971 0.0019228680
0.0145161082 0.0023622137
0.0279138641 0.0076108173
0.0196766026 -0.0038984103
0.0227515044 0.0053631289
0.0186377692 0.0005341977
0.0254203374 0.0057419644
0.0170082530 -0.0024590081
0.0207634522 0.0075726648
0.0233526741 -0.0023932601
0.0171202264 0.0035970618
0.0266687523 0.0009146519
0.0210096722 -0.0015326078
0.0220875872 0.0087972685
0.0269514852 -0.0028220377
0.0173109747 0.0014805041
0.0253755718 0.0021142033
0.0211962324 0.0024800240
0.0265490792 0.0087983297
0.0275895227 -0.0047185712
0.0171120731 0.0059740782
0.0269991101 0.0047484119
0.0234415215 0.0008832475
0.0204836777 0.0070878482
0.0258040185 0.0035176139
0.0207436150 0.0028465670
0.0254299044 0.0034643829
0.0201578644 0.0042321715
0.0269149955 0.0027860161
0.0172261767 0.0080045483
0.0336104907 0.0042942388
0.0177034303 -0.0004990366
0.0276590251 0.0072470467
0.0174191285 0.0007098423
0.0262301756 0.0085811429
0.0186866999 0.0039572225
0.0304307816 0.0040382725
0.0151549314 -0.0005603816
0.0241836477 0.0112594193
0.0254743026 -0.0027772024
0.0164269697 0.0021893443
0.0220389345 0.0077556703
0.0262496540 0.0063107848
0.0269911120 0.0030139373
0.0198808448 -0.0004041100
0.0218744576 0.0082049665
0.0261081219 0.0032207466
0.0230549019 0.0019025771
0.0220129289 0.0021902615
0.0212126484 0.0072839216
0.0250685603 0.0054085583
0.0226741346 0.0027374481
0.0217986914 0.0029503131
0.0196429483 0.0047923325
0.0224699339 0.0064311920
0.0236177772 0.0033110084
0.0227550657 0.0059029310
0.0240071789 0.0023818766
0.0192806250 0.0022133407
0.0265519274 0.0084508762
0.0257093777 -0.0045714869
0.0157319011 0.0111304539
0.0352874752 0.0040006264
0.0159153099 0.0027083295
0.0320884075 0.0069739779
0.0190952445 -0.0019350801
0.0235586319 0.0051622718
0.0248285145 0.0057479755
0.0316462310 -0.0004186382
0.0151820441 -0.0005970081
0.0283371566 0.0091211080
0.0250874094 0.0011541280
0.0240843617 0.0039224944
0.0255149448 0.0060340328
0.0264340106 0.0039723376
0.0269951011 0.0035271951
0.0239793342 0.0042568713
0.0279892124 0.0054864102
0.0269388213 0.0008634623
0.0249883921 0.0059969317
0.0274251101 0.0033156369
0.0222209321 0.0016310858
0.0300836072 0.0077225656
0.0248187560 -0.0002643454
0.0273037252 0.0118555485
0.0256679918 -0.0005481118
0.0264377225 0.0105525214
0.0272007620 0.0009746748
0.0209439340 0.0115171076
0.0321082387 0.0068225958
0.0266826585 0.0024007386
0.0250123117 0.0031799866
0.0272134004 0.0079563200
0.0268819162 0.0013939782
0.0255145178 0.0077253536
0.0303748592 0.0054066970
0.0263155043 0.0071127023
0.0330317908 0.0036619840
0.0221711253 0.0089286314
0.0346710064 0.0076285025
0.0252338805 0.0090626713
0.0318640516 0.0121132960
0.0299552239 0.0049975858
0.0257210598 0.0075042131
0.0254215413 0.0119810488
0.0264957244 0.0107119977
0.0281160747 0.0104732077
0.0279823184 0.0057925580
0.0215962916 0.0072933879
0.0263363703 0.0103500910
0.0264832260 0.0055933861
0.0280371848 0.0079229130
0.0206841092 0.0066837177
0.0327031091 0.0113355796
0.0211194012 0.0041034666
0.0328865940 0.0133854510
0.0172833987 -0.0001842579
0.0311115460 0.0171667432
0.0232868046 -0.0011537164
0.0254780587 0.0197944147
0.0317026626 -0.0013823392
0.0180548637 0.0148637569
0.0327204024 0.0065777066
0.0244053207 0.0079806187
0.0252845600 0.0061820562
0.0251399821 0.0120720553
0.0256274569 0.0036511917
0.0211201683 0.0126309225
0.0269388862 0.0011021599
0.0191032474 0.0164871795
0.0354154824 -0.0005195214
0.0134970538 0.0081564696
0.0295410484 0.0057857190
0.0195678949 0.0030995517
0.0276668832 0.0045603138
0.0264373965 0.0038315231
0.0266894744 0.0027254135
0.0293764855 0.0014772600
0.0234076444 0.0013734788
0.0271733280 0.0070317289
0.0271463921 0.0041418907
0.0291585263 0.0036626181
0.0270502267 0.0022826097
0.0309998960 0.0018007424
0.0265896984 0.0002852519
0.0322506649 0.0025214511
0.0276749341 -0.0038723365
0.0334429838 0.0030341114
0.0332600238 -0.0023904948
0.0338586500 0.0008038579
0.0354318469 0.0035406175
0.0352934388 0.0001946992
0.0353111502 0.0087100406
0.0390929346 0.0026370152
0.0373777338 0.0051195521
0.0317622026 0.0032030319
0.0389576369 0.0156013351
0.0417798721 0.0008133627
0.0303727038 0.0081439331
0.0385463388 0.0121673920
0.0370267006 0.0026848790
0.0314764368 0.0131664286
0.0404289038 0.0065174277
0.0311847079 0.0089964609
0.0383300781 0.0060424805
0.0322774794 0.0032268283
0.0361900506 0.0113691882
0.0386225715 0.0012566620
0.0287612809 0.0148602240
0.0488390083 0.0031433945
0.0257563313 0.0044084493
0.0422008524 0.0089199366
0.0328899534 0.0071545643
0.0490176001 0.0070693125
0.0336132415 0.0044643017
0.0440702256 0.0101503389
0.0364517446 0.0075319833
0.0426480606 0.0072640322
0.0367005513 0.0092369522
0.0457561378 0.0079072090
0.0332657318 0.0114488019
0.0475931622 0.0112776423
0.0326558648 0.0029524156
0.0442427393 0.0160752259
0.0385483018 0.0022832579
0.0394066345 0.0147790755
0.0409931376 0.0053107908
0.0413634182 0.0091198336
0.0398657823 0.0054808185
0.0496914328 0.0096995507
0.0382181088 -0.0034219359
0.0472658418 0.0188769867
0.0502657966 -0.0037966520
0.0457850520 0.0109936377
0.0487483334 0.0029389209
0.0543901878 0.0136065008
0.0527336816 0.0024842797
0.0538138666 0.0223674707
0.0529100394 0.0084730431
0.0518360168 0.0319854013
0.0614739853 0.0021788652
0.0368143332 0.0267038931
0.0614573612 0.0201087342
0.0428174839 0.0170402286
0.0518503384 0.0227225353
0.0487731736 0.0140804897
0.0446953202 0.0254347946
0.0548150910 0.0138831025
0.0384233665 0.0243488453
0.0607623541 0.0214647375
0.0397370406 0.0176121977
0.0540811157 0.0203756768
0.0432157997 0.0189762679
0.0545118219 0.0199258705
0.0443906671 0.0183636654
0.0553796788 0.0210421377
0.0485543441 0.0183629873
0.0548240887 0.0221820720
0.0498634104 0.0165387893
0.0500501735 0.0243818351
0.0574378724 0.0234273249
0.0542846426 0.0204177499
0.0571181758 0.0208440495
0.0586337213 0.0349473867
0.0408898004 0.0285990129
0.0617410484 0.0224544465
0.0427560431 0.0203976449
0.0518797366 0.0305712182
0.0665457044 0.0109651236
0.0336440104 0.0443843183
0.0534860357 0.0133603609
0.0509964924 0.0489591914
-0.1009813937 -0.0216162207
0.1533189940 -0.3266252688
0.5621906713 0.1145003733
0.0677997787 0.5670408978
-0.3704037632 0.0915126976
0.0115882165 -0.1863193038
0.1128191952 0.0203071616
0.0510059062 0.0292814604
0.0820694292 0.0387298085
0.0407920895 0.0578475592
0.0572429167 0.0309641198
0.0354001161 0.0496151333
0.0380536944 0.0336518484
0.0642454318 0.0459212813
0.0312623827 0.0528152268
0.0821023747 0.0384834523
0.0270068632 0.1943609529
-0.3096951268 0.0117865674
0.0184228596 -0.4716462284
0.5907612146 -0.0792975303
0.1781770160 0.4476703466
-0.1431500940 0.1224499853
0.0529796228 -0.0249945251
0.0383832423 0.0499941852
0.1500420832 -0.0283792230
0.1991261386 0.1968160409
0.0008713588 0.2880035822
-0.1688984000 0.1890702002
-0.3257676550 -0.0697328951
0.1429346374 -0.4501696237
0.5070354356 0.1295757197
0.0516111312 0.4093114266
-0.1157902749 0.1164280788
0.0136388462 0.1000468296
-0.0299338929 0.1388273217
-0.1189300241 0.1474150459
-0.0852691188 -0.0221462369
-0.0365350559 0.0514373130
0.2432485547 -0.0307239234
-0.0558377441 1.0191053288
-1.5840782787 -0.0328172079
-0.2732487713 -1.2996464811
0.4178493285 -0.6166743037
0.5708218706 -0.2725599869
0.1693622655 0.2685515099
-0.0457431882 -0.5195096343
0.8188042637 0.0135970955
-0.0321560676 0.4073808645
0.1803414404 -0.1443367441
0.0317389023 0.3635297491
-0.1817569167 -0.3625696267
0.5946191909 -0.0871593990
0.1050178763 0.4688933971
-0.2360575164 -0.0887178895
0.3209237445 -0.2461520462
0.4057978293 0.2496698438
0.0020919247 0.2115744205
0.2859771382 0.2681825141
-0.3682034217 0.3743072370
0.0313964622 -0.3566458591
0.3877821090 0.2894386631
0.0480970697 0.3298256116
0.0879289950 0.7061422000
-0.8748318346 0.7444070138
-1.2025408858 -0.1803645693
-0.7599605858 -0.9320327408
0.0110704126 -1.0399440491
0.4811841699 -0.7828205226
0.6974028937 -0.0957577395
0.1512889865 -0.0700170149
0.5413703575 -0.0125218269
-0.1276474516 0.4104060923
-0.0882454674 -0.5426200408
0.7351462742 0.1595206459
-0.4380952738 0.5886010418
-0.3489115415 -0.6593706891
0.4935195934 -0.0124300155
-0.2790673961 0.0085851291
0.1842766743 -0.0622601620
-0.5283460276 0.2313530970
-0.7208701850 -0.7658214733
0.1988907137 -0.9729551972
0.1012368234 -0.3935735996
-0.1322874556 -0.9845996433
0.4463496588 -1.2317025669
0.9664823308 -1.5608834234
2.8226594922 -1.0668502958
2.8901804918 2.0267271824
-0.4225621113 2.8849072514
-1.6912056426 0.3893637758
-0.3218053614 -0.7704256223
0.3751513768 -0.0273291318
-0.0819431452 0.2483230680
-0.4122985618 -0.0052331549
-0.1628887104 -0.2242765870
-0.5134140496 -0.0213806377
-0.8946061164 -0.2750535674
-1.8959603191 -1.3396709344
-0.4037686679 -3.9307875925
2.8852509067 -2.7725891184
2.3692277225 -0.1678670470
1.0065114984 -0.4036880415
1.2315371377 -0.9812265372
1.6115855549 -0.9940276733
1.7351046096 -0.8533029315
2.5730877949 -1.3698161450
3.8094552300 1.2455712185
-0.9318031096 1.8622608549
0.2428755229 -5.1097095695
9.2196365318 -2.5698842083
6.7759887906 7.0820753738
-1.2521269654 5.3360232377
0.4212412456 0.6182672953
2.2403650871 2.9780075603
-0.8806183139 3.3625927636
-0.5372480172 0.0907601896
2.2059353190 1.1834731810
0.6964768199 3.0375567847
0.0322176126 1.8118337499
